"state_code","school_code","people","year"
19,8,43180,2008
19,9,42718,2008
19,10,38007,2008
19,11,88837,2008
19,12,63683,2008
19,13,77733,2008
19,14,90466,2008
19,15,28710,2008
19,16,658557,2008
19,17,93434,2008
19,18,209042,2008
19,19,380724,2008
19,20,216019,2008
19,21,365496,2008
19,22,99577,2008
19,23,30316,2008
19,24,18237,2008
19,NA,120597,2008
20,1,92366,2008
20,2,47075,2008
20,3,40803,2008
20,4,35920,2008
20,5,41341,2008
20,6,42671,2008
20,7,40880,2008
20,8,41191,2008
20,9,59116,2008
20,10,41626,2008
20,11,71489,2008
20,12,66277,2008
20,13,70632,2008
20,14,83164,2008
20,15,30535,2008
20,16,502520,2008
20,17,83708,2008
20,18,183404,2008
20,19,385176,2008
20,20,156525,2008
20,21,388682,2008
20,22,128158,2008
20,23,33776,2008
20,24,16324,2008
20,NA,118775,2008
21,1,143505,2008
21,2,65665,2008
21,3,55407,2008
21,4,52093,2008
21,5,60819,2008
21,6,62877,2008
21,7,69297,2008
21,8,65071,2008
21,9,81676,2008
21,10,81823,2008
21,11,178289,2008
21,12,152269,2008
21,13,154143,2008
21,14,161643,2008
21,15,50678,2008
21,16,921064,2008
21,17,218641,2008
21,18,243147,2008
21,19,489075,2008
21,20,207779,2008
21,21,360400,2008
21,22,157365,2008
21,23,47233,2008
21,24,19185,2008
21,NA,170101,2008
22,1,154785,2008
22,2,80018,2008
22,3,65329,2008
22,4,66545,2008
22,5,71438,2008
22,6,68140,2008
22,7,66309,2008
22,8,75091,2008
22,9,89297,2008
22,10,99318,2008
22,11,140491,2008
22,12,144536,2008
22,13,180762,2008
22,14,183997,2008
22,15,63366,2008
22,16,972421,2008
22,17,178551,2008
22,18,199338,2008
22,19,566560,2008
22,20,153026,2008
22,21,426037,2008
22,22,121277,2008
22,23,40507,2008
22,24,20895,2008
22,NA,182762,2008
23,1,34637,2008
23,2,16056,2008
23,3,14943,2008
23,4,15991,2008
23,5,14891,2008
23,6,14547,2008
23,7,16746,2008
23,8,15003,2008
23,9,17950,2008
23,10,21600,2008
23,11,39911,2008
23,12,31597,2008
23,13,37772,2008
23,14,35264,2008
23,15,12197,2008
23,16,322308,2008
23,17,48548,2008
23,18,72527,2008
23,19,164357,2008
23,20,90480,2008
23,21,153000,2008
23,22,60108,2008
23,23,11734,2008
23,24,9726,2008
23,NA,44563,2008
24,1,170681,2008
24,2,96363,2008
24,3,72460,2008
24,4,68487,2008
24,5,71941,2008
24,6,77797,2008
24,7,72259,2008
24,8,85926,2008
24,9,116450,2008
24,10,100223,2008
24,11,131177,2008
24,12,141656,2008
24,13,172204,2008
24,14,183071,2008
24,15,68617,2008
24,16,1021293,2008
24,17,142462,2008
24,18,285002,2008
24,19,683677,2008
24,20,252307,2008
24,21,815541,2008
24,22,386363,2008
24,23,115717,2008
24,24,81972,2008
24,NA,219951,2008
25,1,201971,2008
25,2,112668,2008
25,3,78687,2008
25,4,81142,2008
25,5,80843,2008
25,6,99073,2008
25,7,96319,2008
25,8,98896,2008
25,9,106050,2008
25,10,100188,2008
25,11,146389,2008
25,12,150090,2008
25,13,170262,2008
25,14,167564,2008
25,15,83227,2008
25,16,1213852,2008
25,17,146253,2008
25,18,288729,2008
25,19,707751,2008
25,20,354870,2008
25,21,1064721,2008
25,22,498778,2008
25,23,125706,2008
25,24,93755,2008
25,NA,230183,2008
26,1,317422,2008
26,2,145424,2008
26,3,129154,2008
26,4,129962,2008
26,5,130932,2008
26,6,138919,2008
26,7,141817,2008
26,8,152111,2008
26,9,167407,2008
26,10,151613,2008
26,11,249972,2008
26,12,248739,2008
26,13,347647,2008
26,14,369050,2008
26,15,121598,2008
26,16,2054917,2008
26,17,299595,2008
26,18,654546,2008
26,19,1366801,2008
26,20,584607,2008
26,21,1094734,2008
26,22,456507,2008
26,23,112622,2008
26,24,61074,2008
26,NA,376252,2008
27,1,171391,2008
27,2,88963,2008
27,3,66986,2008
27,4,67293,2008
27,5,72282,2008
27,6,68456,2008
27,7,75665,2008
27,8,66500,2008
27,9,86812,2008
27,10,73799,2008
27,11,135602,2008
27,12,102366,2008
27,13,120552,2008
27,14,144271,2008
27,15,56782,2008
27,16,972462,2008
27,17,120819,2008
27,18,304042,2008
27,19,698313,2008
27,20,364163,2008
27,21,795840,2008
27,22,242348,2008
27,23,73129,2008
27,24,41289,2008
27,NA,210268,2008
28,1,107497,2008
28,2,51511,2008
28,3,45164,2008
28,4,44276,2008
28,5,44557,2008
28,6,48732,2008
28,7,46405,2008
28,8,52984,2008
28,9,63500,2008
28,10,64260,2008
28,11,94705,2008
28,12,95547,2008
28,13,129352,2008
28,14,131236,2008
28,15,43313,2008
28,16,531792,2008
28,17,126226,2008
28,18,139470,2008
28,19,403320,2008
28,20,168124,2008
28,21,250183,2008
28,22,90878,2008
28,23,25316,2008
28,24,13658,2008
28,NA,126612,2008
29,1,200900,2008
29,2,90496,2008
29,3,75682,2008
29,4,75471,2008
29,5,83862,2008
29,6,80408,2008
29,7,78752,2008
29,8,88666,2008
29,9,94986,2008
29,10,90281,2008
29,11,187589,2008
29,12,163780,2008
29,13,199705,2008
29,14,222909,2008
29,15,68386,2008
29,16,1227730,2008
29,17,201051,2008
29,18,347805,2008
29,19,762616,2008
29,20,292957,2008
29,21,673999,2008
29,22,260272,2008
29,23,66169,2008
29,24,40069,2008
29,NA,237064,2008
30,1,33587,2008
30,2,12558,2008
30,3,13469,2008
30,4,10624,2008
30,5,12415,2008
30,6,14015,2008
30,7,11837,2008
30,8,12988,2008
30,9,11660,2008
30,10,11045,2008
30,11,26783,2008
30,12,22514,2008
30,13,26772,2008
30,14,30522,2008
30,15,9440,2008
30,16,196600,2008
30,17,39302,2008
30,18,59424,2008
30,19,142563,2008
30,20,50704,2008
30,21,127990,2008
30,22,34508,2008
30,23,11851,2008
30,24,7682,2008
30,NA,36587,2008
31,1,62101,2008
31,2,28703,2008
31,3,25084,2008
31,4,25853,2008
31,5,27026,2008
31,6,21678,2008
31,7,24998,2008
31,8,31372,2008
31,9,30705,2008
31,10,32332,2008
31,11,45966,2008
31,12,45424,2008
31,13,44684,2008
31,14,47742,2008
31,15,15535,2008
31,16,349694,2008
31,17,45631,2008
31,18,116720,2008
31,19,237092,2008
31,20,115558,2008
31,21,235191,2008
31,22,67664,2008
31,23,20291,2008
31,24,9744,2008
31,NA,76644,2008
32,1,111252,2008
32,2,29300,2008
32,3,41393,2008
32,4,38669,2008
32,5,39240,2008
32,6,44556,2008
32,7,36198,2008
32,8,45677,2008
32,9,74364,2008
32,10,42865,2008
32,11,66707,2008
32,12,77210,2008
32,13,81912,2008
32,14,95039,2008
32,15,58064,2008
32,16,494806,2008
32,17,70759,2008
32,18,144648,2008
32,19,375280,2008
32,20,126830,2008
32,21,268408,2008
32,22,82670,2008
32,23,24202,2008
32,24,12182,2008
32,NA,117936,2008
33,1,34925,2008
33,2,20852,2008
33,3,14888,2008
33,4,14285,2008
33,5,14715,2008
33,6,13823,2008
33,7,19149,2008
33,8,17659,2008
33,9,20173,2008
33,10,24154,2008
33,11,31945,2008
33,12,28145,2008
33,13,34985,2008
33,14,39888,2008
33,15,12828,2008
33,16,264808,2008
33,17,39385,2008
33,18,63075,2008
33,19,160426,2008
33,20,88111,2008
33,21,204358,2008
33,22,80448,2008
33,23,16517,2008
33,24,9858,2008
33,NA,46409,2008
34,1,251074,2008
34,2,165959,2008
34,3,111939,2008
34,4,120371,2008
34,5,120475,2008
34,6,130399,2008
34,7,129983,2008
34,8,141889,2008
34,9,184391,2008
34,10,149048,2008
34,11,213328,2008
34,12,197442,2008
34,13,237760,2008
34,14,267729,2008
34,15,122090,2008
34,16,1793522,2008
34,17,170387,2008
34,18,373444,2008
34,19,934298,2008
34,20,408261,2008
34,21,1365248,2008
34,22,543829,2008
34,23,141800,2008
34,24,76710,2008
34,NA,331285,2008
35,1,71956,2008
35,2,27450,2008
35,3,31920,2008
35,4,26937,2008
35,5,33765,2008
35,6,36829,2008
35,7,31956,2008
35,8,31991,2008
35,9,56497,2008
35,10,38059,2008
35,11,50638,2008
35,12,62435,2008
35,13,69643,2008
35,14,77602,2008
35,15,29717,2008
35,16,329831,2008
35,17,70915,2008
35,18,102432,2008
35,19,284813,2008
35,20,101366,2008
35,21,186213,2008
35,22,98441,2008
35,23,19988,2008
35,24,21414,2008
35,NA,91548,2008
36,1,646173,2008
36,2,277298,2008
36,3,238548,2008
36,4,245731,2008
36,5,265613,2008
36,6,293235,2008
36,7,279824,2008
36,8,330109,2008
36,9,457002,2008
36,10,340597,2008
36,11,525918,2008
36,12,507812,2008
36,13,623933,2008
36,14,648108,2008
36,15,348073,2008
36,16,3615416,2008
36,17,586976,2008
36,18,792419,2008
36,19,2138619,2008
36,20,1171110,2008
36,21,2619738,2008
36,22,1287743,2008
36,23,358765,2008
36,24,175498,2008
36,NA,716039,2008
37,1,319677,2008
37,2,156073,2008
37,3,131475,2008
37,4,128751,2008
37,5,131656,2008
37,6,142737,2008
37,7,141542,2008
37,8,153838,2008
37,9,210235,2008
37,10,175559,2008
37,11,256578,2008
37,12,295638,2008
37,13,324461,2008
37,14,340447,2008
37,15,98848,2008
37,16,1654800,2008
37,17,305430,2008
37,18,501999,2008
37,19,1171618,2008
37,20,521639,2008
37,21,1147326,2008
37,22,374110,2008
37,23,90174,2008
37,24,64860,2008
37,NA,382943,2008
38,1,17897,2008
38,2,9458,2008
38,3,7307,2008
38,4,7717,2008
38,5,6647,2008
38,6,7758,2008
38,7,6886,2008
38,8,6937,2008
38,9,9683,2008
38,10,7909,2008
38,11,24115,2008
38,12,15494,2008
38,13,14114,2008
38,14,16686,2008
38,15,5858,2008
38,16,127200,2008
38,17,16684,2008
38,18,33322,2008
38,19,101865,2008
38,20,61849,2008
38,21,88709,2008
38,22,17062,2008
38,23,4947,2008
38,24,3919,2008
38,NA,21458,2008
39,1,365900,2008
39,2,183223,2008
39,3,148181,2008
39,4,159600,2008
39,5,157796,2008
39,6,162698,2008
39,7,158431,2008
39,8,158019,2008
39,9,178098,2008
39,10,189858,2008
39,11,290985,2008
39,12,291150,2008
39,13,374281,2008
39,14,422722,2008
39,15,158155,2008
39,16,2758784,2008
39,17,317823,2008
39,18,649005,2008
39,19,1366566,2008
39,20,609611,2008
39,21,1266800,2008
39,22,478250,2008
39,23,122592,2008
39,24,74330,2008
39,NA,443052,2008
40,1,129466,2008
40,2,64988,2008
40,3,59195,2008
40,4,53224,2008
40,5,48127,2008
40,6,55538,2008
40,7,53934,2008
40,8,48163,2008
40,9,73294,2008
40,10,61565,2008
40,11,96015,2008
40,12,99923,2008
40,13,116248,2008
40,14,146885,2008
40,15,47466,2008
40,16,742929,2008
40,17,144247,2008
40,18,213753,2008
40,19,500727,2008
40,20,174886,2008
40,21,383630,2008
40,22,116648,2008
40,23,31295,2008
40,24,21632,2008
40,NA,158583,2008
41,1,131396,2008
41,2,52200,2008
41,3,48357,2008
41,4,52539,2008
41,5,50270,2008
41,6,54960,2008
41,7,48889,2008
41,8,53283,2008
41,9,74758,2008
41,10,59782,2008
41,11,80055,2008
41,12,91633,2008
41,13,100010,2008
41,14,119911,2008
41,15,56573,2008
41,16,632402,2008
41,17,136857,2008
41,18,253020,2008
41,19,562404,2008
41,20,229923,2008
41,21,487858,2008
41,22,178097,2008
41,23,48950,2008
41,24,35730,2008
41,NA,150203,2008
42,1,357385,2008
42,2,186097,2008
42,3,141759,2008
42,4,145159,2008
42,5,156937,2008
42,6,160302,2008
42,7,165351,2008
42,8,176453,2008
42,9,189820,2008
42,10,198513,2008
42,11,330544,2008
42,12,314470,2008
42,13,421037,2008
42,14,426633,2008
42,15,159084,2008
42,16,3229153,2008
42,17,356685,2008
42,18,587298,2008
42,19,1270757,2008
42,20,682821,2008
42,21,1501284,2008
42,22,591035,2008
42,23,153372,2008
42,24,108205,2008
42,NA,438125,2008
44,1,36109,2008
44,2,12024,2008
44,3,12392,2008
44,4,10972,2008
44,5,11909,2008
44,6,12614,2008
44,7,18302,2008
44,8,16199,2008
44,9,19187,2008
44,10,21162,2008
44,11,28889,2008
44,12,32916,2008
44,13,37924,2008
44,14,31505,2008
44,15,16316,2008
44,16,191566,2008
44,17,34713,2008
44,18,49676,2008
44,19,132958,2008
44,20,58529,2008
44,21,147739,2008
44,22,58181,2008
44,23,14207,2008
44,24,8963,2008
44,NA,35836,2008
45,1,147872,2008
45,2,71914,2008
45,3,70637,2008
45,4,60399,2008
45,5,59029,2008
45,6,69401,2008
45,7,59078,2008
45,8,73246,2008
45,9,83302,2008
45,10,90585,2008
45,11,124120,2008
45,12,132613,2008
45,13,178361,2008
45,14,172111,2008
45,15,65573,2008
45,16,920947,2008
45,17,145961,2008
45,18,219970,2008
45,19,552671,2008
45,20,267526,2008
45,21,483799,2008
45,22,185150,2008
45,23,41567,2008
45,24,29097,2008
45,NA,174871,2008
46,1,26634,2008
46,2,15183,2008
46,3,9236,2008
46,4,11770,2008
46,5,12232,2008
46,6,12834,2008
46,7,10534,2008
46,8,11913,2008
46,9,11510,2008
46,10,8749,2008
46,11,30057,2008
46,12,19285,2008
46,13,21008,2008
46,14,23249,2008
46,15,7110,2008
46,16,171828,2008
46,17,26649,2008
46,18,45092,2008
46,19,111031,2008
46,20,57993,2008
46,21,91066,2008
46,22,22405,2008
46,23,8754,2008
46,24,5848,2008
46,NA,32224,2008
47,1,211744,2008
47,2,87501,2008
47,3,89987,2008
47,4,80117,2008
47,5,89251,2008
47,6,91646,2008
47,7,91541,2008
47,8,92739,2008
47,9,124846,2008
47,10,118922,2008
47,11,206648,2008
47,12,176405,2008
47,13,225596,2008
47,14,242211,2008
47,15,87149,2008
47,16,1293787,2008
47,17,275117,2008
47,18,337554,2008
47,19,778306,2008
47,20,268071,2008
47,21,664001,2008
47,22,225691,2008
47,23,63628,2008
47,24,43159,2008
47,NA,249271,2008
48,1,1120201,2008
48,2,428501,2008
48,3,396982,2008
48,4,397901,2008
48,5,447537,2008
48,6,492392,2008
48,7,444683,2008
48,8,479857,2008
48,9,855949,2008
48,10,510535,2008
48,11,671732,2008
48,12,857359,2008
48,13,799082,2008
48,14,816346,2008
48,15,330250,2008
48,16,3873282,2008
48,17,797513,2008
48,18,1223036,2008
48,19,3149739,2008
48,20,1033959,2008
48,21,2742648,2008
48,22,889046,2008
48,23,219007,2008
48,24,143680,2008
48,NA,1205757,2008
49,1,114883,2008
49,2,57240,2008
49,3,49869,2008
49,4,46813,2008
49,5,49930,2008
49,6,51257,2008
49,7,41161,2008
49,8,45254,2008
49,9,60001,2008
49,10,43377,2008
49,11,54960,2008
49,12,61605,2008
49,13,64028,2008
49,14,90201,2008
49,15,39648,2008
49,16,435280,2008
49,17,57744,2008
49,18,174636,2008
49,19,390854,2008
49,20,171742,2008
49,21,326100,2008
49,22,102297,2008
49,23,24759,2008
49,24,18338,2008
49,NA,164447,2008
50,1,14941,2008
50,2,7478,2008
50,3,4332,2008
50,4,5952,2008
50,5,6292,2008
50,6,7922,2008
50,7,8876,2008
50,8,5437,2008
50,9,10428,2008
50,10,6199,2008
50,11,20168,2008
50,12,15610,2008
50,13,17793,2008
50,14,16597,2008
50,15,4987,2008
50,16,144540,2008
50,17,18291,2008
50,18,32605,2008
50,19,65370,2008
50,20,38145,2008
50,21,93441,2008
50,22,40318,2008
50,23,9492,2008
50,24,5923,2008
50,NA,20133,2008
51,1,254055,2008
51,2,124597,2008
51,3,101752,2008
51,4,104467,2008
51,5,109333,2008
51,6,109911,2008
51,7,113285,2008
51,8,124890,2008
51,9,150296,2008
51,10,161550,2008
51,11,194730,2008
51,12,197095,2008
51,13,245258,2008
51,14,253385,2008
51,15,89845,2008
51,16,1352948,2008
51,17,230175,2008
51,18,403935,2008
51,19,948899,2008
51,20,375141,2008
51,21,1104860,2008
51,22,510378,2008
51,23,117840,2008
51,24,79385,2008
51,NA,311079,2008
53,1,219369,2008
53,2,95791,2008
53,3,83871,2008
53,4,84668,2008
53,5,89560,2008
53,6,95722,2008
53,7,98183,2008
53,8,99500,2008
53,9,128481,2008
53,10,107645,2008
53,11,134789,2008
53,12,149367,2008
53,13,172126,2008
53,14,187073,2008
53,15,92223,2008
53,16,1037131,2008
53,17,192344,2008
53,18,436702,2008
53,19,920008,2008
53,20,453337,2008
53,21,935395,2008
53,22,332440,2008
53,23,88160,2008
53,24,53676,2008
53,NA,261663,2008
54,1,61786,2008
54,2,20413,2008
54,3,22464,2008
54,4,20801,2008
54,5,22971,2008
54,6,22937,2008
54,7,24110,2008
54,8,25451,2008
54,9,29359,2008
54,10,35635,2008
54,11,63941,2008
54,12,60115,2008
54,13,72054,2008
54,14,70882,2008
54,15,19522,2008
54,16,478210,2008
54,17,89261,2008
54,18,93484,2008
54,19,211030,2008
54,20,82780,2008
54,21,145322,2008
54,22,60874,2008
54,23,15816,2008
54,24,9014,2008
54,NA,56236,2008
55,1,168435,2008
55,2,87800,2008
55,3,77774,2008
55,4,71976,2008
55,5,70105,2008
55,6,82036,2008
55,7,73617,2008
55,8,76601,2008
55,9,100259,2008
55,10,81302,2008
55,11,148933,2008
55,12,110075,2008
55,13,145356,2008
55,14,178592,2008
55,15,73978,2008
55,16,1296953,2008
55,17,148195,2008
55,18,342353,2008
55,19,712008,2008
55,20,363909,2008
55,21,682536,2008
55,22,229035,2008
55,23,59834,2008
55,24,35334,2008
55,NA,210972,2008
56,1,16884,2008
56,2,7360,2008
56,3,5854,2008
56,4,7994,2008
56,5,6519,2008
56,6,6606,2008
56,7,8403,2008
56,8,6617,2008
56,9,8600,2008
56,10,6148,2008
56,11,11675,2008
56,12,10587,2008
56,13,14907,2008
56,14,16710,2008
56,15,5300,2008
56,16,108095,2008
56,17,25422,2008
56,18,39820,2008
56,19,78910,2008
56,20,36303,2008
56,21,54358,2008
56,22,18180,2008
56,23,4525,2008
56,24,3376,2008
56,NA,23515,2008
