"state_code","school_code","people","year"
6,16,5720375,2013
6,17,631246,2013
6,18,1832719,2013
6,19,5347360,2013
6,20,2131711,2013
6,21,5171832,2013
6,22,1892714,2013
6,23,570336,2013
6,24,364489,2013
6,NA,1452452,2013
8,1,171408,2013
8,2,83054,2013
8,3,71115,2013
8,4,71450,2013
8,5,73692,2013
8,6,80661,2013
8,7,76056,2013
8,8,76448,2013
8,9,107417,2013
8,10,78402,2013
8,11,100480,2013
8,12,118944,2013
8,13,121522,2013
8,14,142017,2013
8,15,65240,2013
8,16,741857,2013
8,17,153471,2013
8,18,281735,2013
8,19,723703,2013
8,20,309887,2013
8,21,864630,2013
8,22,349825,2013
8,23,75285,2013
8,24,54302,2013
8,NA,199475,2013
9,1,95792,2013
9,2,56497,2013
9,3,44703,2013
9,4,46085,2013
9,5,46700,2013
9,6,53631,2013
9,7,55750,2013
9,8,53300,2013
9,9,68724,2013
9,10,56029,2013
9,11,80570,2013
9,12,83749,2013
9,13,93482,2013
9,14,101373,2013
9,15,45930,2013
9,16,693124,2013
9,17,85467,2013
9,18,164312,2013
9,19,414469,2013
9,20,190384,2013
9,21,546180,2013
9,22,294906,2013
9,23,70599,2013
9,24,39945,2013
9,NA,110563,2013
10,1,28772,2013
10,2,14826,2013
10,3,9407,2013
10,4,12630,2013
10,5,13074,2013
10,6,13441,2013
10,7,12563,2013
10,8,14105,2013
10,9,15481,2013
10,10,15341,2013
10,11,20785,2013
10,12,20269,2013
10,13,29146,2013
10,14,29918,2013
10,15,11383,2013
10,16,199828,2013
10,17,23043,2013
10,18,48247,2013
10,19,112359,2013
10,20,48072,2013
10,21,117669,2013
10,22,52639,2013
10,23,10550,2013
10,24,10384,2013
10,NA,32997,2013
11,1,15826,2013
11,2,11276,2013
11,3,6144,2013
11,4,5873,2013
11,5,6699,2013
11,6,6188,2013
11,7,6639,2013
11,8,5512,2013
11,9,6906,2013
11,10,7664,2013
11,11,10383,2013
11,12,11721,2013
11,13,15033,2013
11,14,19078,2013
11,15,7601,2013
11,16,87751,2013
11,17,12543,2013
11,18,22850,2013
11,19,70732,2013
11,20,15628,2013
11,21,121067,2013
11,22,83565,2013
11,23,35735,2013
11,24,16947,2013
11,NA,23806,2013
12,1,635130,2013
12,2,277757,2013
12,3,236303,2013
12,4,230215,2013
12,5,253028,2013
12,6,258495,2013
12,7,269382,2013
12,8,281693,2013
12,9,393955,2013
12,10,303000,2013
12,11,411737,2013
12,12,466211,2013
12,13,542345,2013
12,14,587577,2013
12,15,353599,2013
12,16,3970464,2013
12,17,640934,2013
12,18,1042978,2013
12,19,2415933,2013
12,20,1390534,2013
12,21,2442040,2013
12,22,879352,2013
12,23,265934,2013
12,24,146124,2013
12,NA,624311,2013
13,1,364944,2013
13,2,179647,2013
13,3,148987,2013
13,4,146668,2013
13,5,143509,2013
13,6,161196,2013
13,7,153743,2013
13,8,173647,2013
13,9,220292,2013
13,10,188369,2013
13,11,244935,2013
13,12,297378,2013
13,13,333026,2013
13,14,349427,2013
13,15,136943,2013
13,16,1798496,2013
13,17,359901,2013
13,18,467914,2013
13,19,1289867,2013
13,20,484419,2013
13,21,1215100,2013
13,22,468130,2013
13,23,119388,2013
13,24,76097,2013
13,NA,383970,2013
15,1,45769,2013
15,2,18882,2013
15,3,17239,2013
15,4,18785,2013
15,5,16129,2013
15,6,16041,2013
15,7,17457,2013
15,8,18670,2013
15,9,29028,2013
15,10,19638,2013
15,11,27153,2013
15,12,27609,2013
15,13,31735,2013
15,14,30624,2013
15,15,16826,2013
15,16,288128,2013
15,17,26913,2013
15,18,66635,2013
15,19,199919,2013
15,20,104281,2013
15,21,203147,2013
15,22,64971,2013
15,23,19272,2013
15,24,12409,2013
15,NA,53088,2013
16,1,64312,2013
16,2,24809,2013
16,3,27332,2013
16,4,24325,2013
16,5,24360,2013
16,6,27507,2013
16,7,26607,2013
16,8,25396,2013
16,9,36235,2013
16,10,27283,2013
16,11,36748,2013
16,12,37477,2013
16,13,43013,2013
16,14,47635,2013
16,15,18674,2013
16,16,272522,2013
16,17,60879,2013
16,18,107012,2013
16,19,230917,2013
16,20,97848,2013
16,21,186910,2013
16,22,59204,2013
16,23,14093,2013
16,24,11039,2013
16,NA,65085,2013
17,1,419351,2013
17,2,220171,2013
17,3,181158,2013
17,4,171787,2013
17,5,181162,2013
17,6,195190,2013
17,7,191787,2013
17,8,201130,2013
17,9,306007,2013
17,10,205486,2013
17,11,328258,2013
17,12,297047,2013
17,13,347000,2013
17,14,385824,2013
17,15,186484,2013
17,16,2348171,2013
17,17,348026,2013
17,18,695179,2013
17,19,1627203,2013
17,20,713928,2013
17,21,1816583,2013
17,22,754862,2013
17,23,185799,2013
17,24,98215,2013
17,NA,462962,2013
18,1,233995,2013
18,2,101853,2013
18,3,91999,2013
18,4,88822,2013
18,5,94127,2013
18,6,96191,2013
18,7,97678,2013
18,8,101101,2013
18,9,117427,2013
18,10,103364,2013
18,11,176123,2013
18,12,167272,2013
18,13,216076,2013
18,14,225664,2013
18,15,86907,2013
18,16,1460530,2013
18,17,248893,2013
18,18,355527,2013
18,19,809908,2013
18,20,366905,2013
18,21,690945,2013
18,22,264363,2013
18,23,54982,2013
18,24,42891,2013
18,NA,248130,2013
19,1,93165,2013
19,2,54778,2013
19,3,43774,2013
19,4,39029,2013
19,5,43629,2013
19,6,40898,2013
19,7,42522,2013
19,8,44792,2013
19,9,48340,2013
19,10,42740,2013
19,11,77560,2013
19,12,62254,2013
19,13,73447,2013
19,14,78882,2013
19,15,29693,2013
19,16,663117,2013
19,17,89788,2013
19,18,193461,2013
19,19,386048,2013
19,20,247961,2013
19,21,397401,2013
19,22,115069,2013
19,23,30982,2013
19,24,23372,2013
19,NA,113817,2013
20,1,97879,2013
20,2,54123,2013
20,3,39792,2013
20,4,43524,2013
20,5,40687,2013
20,6,42311,2013
20,7,40647,2013
20,8,45904,2013
20,9,56770,2013
20,10,46728,2013
20,11,73282,2013
20,12,59940,2013
20,13,75036,2013
20,14,83713,2013
20,15,31084,2013
20,16,495905,2013
20,17,87345,2013
20,18,187837,2013
20,19,404276,2013
20,20,164219,2013
20,21,390249,2013
20,22,148599,2013
20,23,33422,2013
20,24,22282,2013
20,NA,117412,2013
21,1,156504,2013
21,2,67332,2013
21,3,59910,2013
21,4,57475,2013
21,5,57582,2013
21,6,64922,2013
21,7,62124,2013
21,8,67817,2013
21,9,79768,2013
21,10,83167,2013
21,11,166074,2013
21,12,129419,2013
21,13,149545,2013
21,14,149723,2013
21,15,52463,2013
21,16,914511,2013
21,17,222703,2013
21,18,243396,2013
21,19,543586,2013
21,20,229001,2013
21,21,402804,2013
21,22,187828,2013
21,23,47928,2013
21,24,27188,2013
21,NA,157865,2013
22,1,166714,2013
22,2,76600,2013
22,3,69267,2013
22,4,64567,2013
22,5,67636,2013
22,6,72096,2013
22,7,73419,2013
22,8,74083,2013
22,9,92600,2013
22,10,95004,2013
22,11,124335,2013
22,12,140044,2013
22,13,168266,2013
22,14,190888,2013
22,15,62468,2013
22,16,998000,2013
22,17,178834,2013
22,18,207148,2013
22,19,633660,2013
22,20,170867,2013
22,21,470285,2013
22,22,151534,2013
22,23,47068,2013
22,24,27309,2013
22,NA,178241,2013
23,1,36591,2013
23,2,15634,2013
23,3,15768,2013
23,4,15646,2013
23,5,15759,2013
23,6,14502,2013
23,7,16095,2013
23,8,15302,2013
23,9,16660,2013
23,10,18929,2013
23,11,31462,2013
23,12,29489,2013
23,13,33130,2013
23,14,31029,2013
23,15,11114,2013
23,16,307556,2013
23,17,56727,2013
23,18,73747,2013
23,19,163298,2013
23,20,94912,2013
23,21,183754,2013
23,22,67493,2013
23,23,14911,2013
23,24,11425,2013
23,NA,37284,2013
24,1,185107,2013
24,2,97960,2013
24,3,82165,2013
24,4,75964,2013
24,5,79933,2013
24,6,78990,2013
24,7,82248,2013
24,8,83063,2013
24,9,105870,2013
24,10,93362,2013
24,11,121102,2013
24,12,136905,2013
24,13,159560,2013
24,14,168103,2013
24,15,74719,2013
24,16,1069714,2013
24,17,137329,2013
24,18,299308,2013
24,19,718925,2013
24,20,280237,2013
24,21,869876,2013
24,22,460631,2013
24,23,117337,2013
24,24,96976,2013
24,NA,209256,2013
25,1,198027,2013
25,2,102904,2013
25,3,80283,2013
25,4,82020,2013
25,5,82539,2013
25,6,88322,2013
25,7,99648,2013
25,8,97583,2013
25,9,107037,2013
25,10,105674,2013
25,11,146137,2013
25,12,139702,2013
25,13,160390,2013
25,14,164511,2013
25,15,78302,2013
25,16,1225236,2013
25,17,152404,2013
25,18,290506,2013
25,19,758773,2013
25,20,373038,2013
25,21,1109487,2013
25,22,557739,2013
25,23,127707,2013
25,24,110846,2013
25,NA,209323,2013
26,1,306520,2013
26,2,138546,2013
26,3,130893,2013
26,4,123926,2013
26,5,129106,2013
26,6,135848,2013
26,7,133728,2013
26,8,140096,2013
26,9,161551,2013
26,10,152472,2013
26,11,218137,2013
26,12,227129,2013
26,13,297612,2013
26,14,335386,2013
26,15,129888,2013
26,16,2000402,2013
26,17,293614,2013
26,18,626490,2013
26,19,1408833,2013
26,20,620975,2013
26,21,1152049,2013
26,22,500862,2013
26,23,107845,2013
26,24,71379,2013
26,NA,340955,2013
27,1,177226,2013
27,2,87200,2013
27,3,79082,2013
27,4,71993,2013
27,5,79135,2013
27,6,75253,2013
27,7,77566,2013
27,8,71012,2013
27,9,85090,2013
27,10,75965,2013
27,11,122038,2013
27,12,101666,2013
27,13,111027,2013
27,14,139559,2013
27,15,60047,2013
27,16,957428,2013
27,17,123640,2013
27,18,304973,2013
27,19,717723,2013
27,20,408827,2013
27,21,857295,2013
27,22,271954,2013
27,23,73398,2013
27,24,46536,2013
27,NA,206743,2013
28,1,115403,2013
28,2,51627,2013
28,3,46358,2013
28,4,42767,2013
28,5,42362,2013
28,6,49004,2013
28,7,46524,2013
28,8,49803,2013
28,9,59229,2013
28,10,61291,2013
28,11,89473,2013
28,12,90554,2013
28,13,116826,2013
28,14,125968,2013
28,15,46785,2013
28,16,541222,2013
28,17,136157,2013
28,18,144630,2013
28,19,426553,2013
28,20,179855,2013
28,21,265000,2013
28,22,102815,2013
28,23,24864,2013
28,24,16708,2013
28,NA,113403,2013
29,1,196400,2013
29,2,95402,2013
29,3,83897,2013
29,4,78568,2013
29,5,79443,2013
29,6,85368,2013
29,7,83058,2013
29,8,85679,2013
29,9,93907,2013
29,10,93098,2013
29,11,165341,2013
29,12,141801,2013
29,13,188109,2013
29,14,197699,2013
29,15,71443,2013
29,16,1246853,2013
29,17,211304,2013
29,18,367461,2013
29,19,801930,2013
29,20,317271,2013
29,21,720204,2013
29,22,291239,2013
29,23,67145,2013
29,24,44992,2013
29,NA,218643,2013
30,1,30430,2013
30,2,15938,2013
30,3,14413,2013
30,4,10848,2013
30,5,12651,2013
30,6,14200,2013
30,7,11398,2013
30,8,13188,2013
30,9,11907,2013
30,10,14664,2013
30,11,22116,2013
30,12,20597,2013
30,13,25417,2013
30,14,25637,2013
30,15,8208,2013
30,16,192665,2013
30,17,40952,2013
30,18,59154,2013
30,19,159161,2013
30,20,60720,2013
30,21,144172,2013
30,22,44235,2013
30,23,12072,2013
30,24,7174,2013
30,NA,34169,2013
31,1,64420,2013
31,2,32387,2013
31,3,27300,2013
31,4,25456,2013
31,5,29200,2013
31,6,28024,2013
31,7,28086,2013
31,8,24985,2013
31,9,35661,2013
31,10,30953,2013
31,11,42239,2013
31,12,40506,2013
31,13,41764,2013
31,14,47498,2013
31,15,19154,2013
31,16,336897,2013
31,17,44029,2013
31,18,115745,2013
31,19,261299,2013
31,20,130552,2013
31,21,258719,2013
31,22,79523,2013
31,23,20257,2013
31,24,13699,2013
31,NA,76856,2013
32,1,117452,2013
32,2,31855,2013
32,3,39241,2013
32,4,37566,2013
32,5,42771,2013
32,6,44041,2013
32,7,41603,2013
32,8,42158,2013
32,9,71854,2013
32,10,41940,2013
32,11,57677,2013
32,12,73279,2013
32,13,81544,2013
32,14,102148,2013
32,15,59430,2013
32,16,535183,2013
32,17,85067,2013
32,18,156390,2013
32,19,412074,2013
32,20,151145,2013
32,21,287938,2013
32,22,96242,2013
32,23,27928,2013
32,24,14951,2013
32,NA,102671,2013
33,1,32998,2013
33,2,17998,2013
33,3,15085,2013
33,4,16768,2013
33,5,17093,2013
33,6,16540,2013
33,7,13703,2013
33,8,17318,2013
33,9,19086,2013
33,10,19998,2013
33,11,28921,2013
33,12,28535,2013
33,13,33224,2013
33,14,31717,2013
33,15,12895,2013
33,16,265523,2013
33,17,42033,2013
33,18,68907,2013
33,19,160224,2013
33,20,91660,2013
33,21,211803,2013
33,22,90507,2013
33,23,15652,2013
33,24,14389,2013
33,NA,38473,2013
34,1,275930,2013
34,2,157515,2013
34,3,112736,2013
34,4,114520,2013
34,5,126781,2013
34,6,130122,2013
34,7,135263,2013
34,8,144955,2013
34,9,188555,2013
34,10,146219,2013
34,11,206785,2013
34,12,195555,2013
34,13,214593,2013
34,14,257908,2013
34,15,119028,2013
34,16,1823853,2013
34,17,168308,2013
34,18,371207,2013
34,19,966957,2013
34,20,417050,2013
34,21,1446970,2013
34,22,602876,2013
34,23,143924,2013
34,24,90170,2013
34,NA,310129,2013
35,1,85125,2013
35,2,29238,2013
35,3,30010,2013
35,4,29497,2013
35,5,31300,2013
35,6,35823,2013
35,7,34899,2013
35,8,36549,2013
35,9,55546,2013
35,10,36939,2013
35,11,53458,2013
35,12,57889,2013
35,13,64600,2013
35,14,78667,2013
35,15,28619,2013
35,16,351628,2013
35,17,67686,2013
35,18,104182,2013
35,19,310320,2013
35,20,113987,2013
35,21,207508,2013
35,22,110517,2013
35,23,21578,2013
35,24,24785,2013
35,NA,81900,2013
36,1,675199,2013
36,2,278666,2013
36,3,247970,2013
36,4,238245,2013
36,5,262790,2013
36,6,284214,2013
36,7,275579,2013
36,8,315132,2013
36,9,429958,2013
36,10,316494,2013
36,11,475478,2013
36,12,481764,2013
36,13,537643,2013
36,14,608610,2013
36,15,343942,2013
36,16,3558484,2013
36,17,563858,2013
36,18,791993,2013
36,19,2205285,2013
36,20,1246295,2013
36,21,2799080,2013
36,22,1405542,2013
36,23,360767,2013
36,24,186002,2013
36,NA,687670,2013
37,1,357209,2013
37,2,154743,2013
37,3,135049,2013
37,4,126601,2013
37,5,129771,2013
37,6,150238,2013
37,7,146209,2013
37,8,160289,2013
37,9,203191,2013
37,10,176484,2013
37,11,241416,2013
37,12,292085,2013
37,13,330017,2013
37,14,324428,2013
37,15,107489,2013
37,16,1732938,2013
37,17,313771,2013
37,18,530925,2013
37,19,1311835,2013
37,20,602387,2013
37,21,1245721,2013
37,22,442428,2013
37,23,95043,2013
37,24,81137,2013
37,NA,357862,2013
38,1,21569,2013
38,2,11995,2013
38,3,9796,2013
38,4,11269,2013
38,5,7338,2013
38,6,8772,2013
38,7,8187,2013
38,8,8037,2013
38,9,8735,2013
38,10,9647,2013
38,11,22516,2013
38,12,11557,2013
38,13,14819,2013
38,14,17313,2013
38,15,5092,2013
38,16,129932,2013
38,17,18817,2013
38,18,41496,2013
38,19,106443,2013
38,20,67815,2013
38,21,99859,2013
38,22,22814,2013
38,23,6149,2013
38,24,5645,2013
38,NA,27591,2013
39,1,375763,2013
39,2,177512,2013
39,3,153318,2013
39,4,145091,2013
39,5,154324,2013
39,6,153892,2013
39,7,156997,2013
39,8,167257,2013
39,9,174997,2013
39,10,175781,2013
39,11,284539,2013
39,12,273016,2013
39,13,342009,2013
39,14,398610,2013
39,15,156483,2013
39,16,2707999,2013
39,17,327905,2013
39,18,660310,2013
39,19,1435049,2013
39,20,666135,2013
39,21,1337272,2013
39,22,532052,2013
39,23,121576,2013
39,24,77956,2013
39,NA,402025,2013
40,1,136170,2013
40,2,64495,2013
40,3,58808,2013
40,4,55396,2013
40,5,58643,2013
40,6,57352,2013
40,7,59566,2013
40,8,56617,2013
40,9,78531,2013
40,10,64404,2013
40,11,89705,2013
40,12,103282,2013
40,13,114615,2013
40,14,137285,2013
40,15,47270,2013
40,16,779161,2013
40,17,139050,2013
40,18,219697,2013
40,19,516438,2013
40,20,201590,2013
40,21,423464,2013
40,22,141307,2013
40,23,35190,2013
40,24,23773,2013
40,NA,155487,2013
41,1,130282,2013
41,2,53299,2013
41,3,51825,2013
41,4,49913,2013
41,5,50142,2013
41,6,51688,2013
41,7,54523,2013
41,8,54135,2013
41,9,78300,2013
41,10,54592,2013
41,11,77624,2013
41,12,83094,2013
41,13,95218,2013
41,14,110401,2013
41,15,54751,2013
41,16,632914,2013
41,17,145090,2013
41,18,272913,2013
41,19,598989,2013
41,20,237960,2013
41,21,524836,2013
41,22,210744,2013
41,23,54397,2013
41,24,37606,2013
41,NA,134030,2013
42,1,380871,2013
42,2,186219,2013
42,3,151847,2013
42,4,152050,2013
42,5,154504,2013
42,6,162978,2013
42,7,159772,2013
42,8,169893,2013
42,9,194248,2013
42,10,185054,2013
42,11,305075,2013
42,12,293206,2013
42,13,377060,2013
42,14,403194,2013
42,15,157998,2013
42,16,3245390,2013
42,17,379615,2013
42,18,607143,2013
42,19,1339264,2013
42,20,739753,2013
42,21,1624033,2013
42,22,693238,2013
42,23,164030,2013
42,24,116222,2013
42,NA,417202,2013
44,1,36124,2013
44,2,12613,2013
44,3,12026,2013
44,4,13345,2013
44,5,13024,2013
44,6,13761,2013
44,7,16953,2013
44,8,14588,2013
44,9,18676,2013
44,10,17358,2013
44,11,23574,2013
44,12,29011,2013
44,13,33631,2013
44,14,31911,2013
44,15,11963,2013
44,16,193278,2013
44,17,33743,2013
44,18,50421,2013
44,19,135700,2013
44,20,65215,2013
44,21,149925,2013
44,22,65123,2013
44,23,15481,2013
44,24,10512,2013
44,NA,32766,2013
45,1,167582,2013
45,2,67420,2013
45,3,73981,2013
45,4,62501,2013
45,5,64016,2013
45,6,67934,2013
45,7,64774,2013
45,8,72004,2013
45,9,91978,2013
45,10,82370,2013
45,11,112575,2013
45,12,134115,2013
45,13,163792,2013
45,14,168937,2013
45,15,71699,2013
45,16,938691,2013
45,17,160438,2013
45,18,239668,2013
45,19,632179,2013
45,20,296616,2013
45,21,541336,2013
45,22,206527,2013
45,23,44032,2013
45,24,31590,2013
45,NA,167168,2013
46,1,29169,2013
46,2,14326,2013
46,3,12807,2013
46,4,11491,2013
46,5,12010,2013
46,6,11470,2013
46,7,12058,2013
46,8,10869,2013
46,9,14136,2013
46,10,11476,2013
46,11,25694,2013
46,12,17195,2013
46,13,20609,2013
46,14,22015,2013
46,15,8347,2013
46,16,171494,2013
46,17,27988,2013
46,18,43948,2013
46,19,112809,2013
46,20,61049,2013
46,21,106329,2013
46,22,30217,2013
46,23,5845,2013
46,24,6468,2013
46,NA,34417,2013
47,1,233792,2013
47,2,87202,2013
47,3,88152,2013
47,4,83449,2013
47,5,89385,2013
47,6,94403,2013
47,7,96652,2013
47,8,97077,2013
47,9,120489,2013
47,10,112841,2013
47,11,189686,2013
47,12,168332,2013
47,13,207667,2013
47,14,229512,2013
47,15,86812,2013
47,16,1365452,2013
47,17,297830,2013
47,18,334998,2013
47,19,827626,2013
47,20,299626,2013
47,21,723749,2013
47,22,263968,2013
47,23,69918,2013
47,24,48968,2013
47,NA,232168,2013
48,1,1162830,2013
48,2,449250,2013
48,3,438738,2013
48,4,423297,2013
48,5,455687,2013
48,6,511332,2013
48,7,474469,2013
48,8,507546,2013
48,9,852860,2013
48,10,523557,2013
48,11,669601,2013
48,12,892494,2013
48,13,778030,2013
48,14,856520,2013
48,15,347843,2013
48,16,4161829,2013
48,17,827866,2013
48,18,1296733,2013
48,19,3501868,2013
48,20,1177956,2013
48,21,3129959,2013
48,22,1082000,2013
48,23,247542,2013
48,24,163642,2013
48,NA,1116522,2013
49,1,117429,2013
49,2,60708,2013
49,3,52043,2013
49,4,49905,2013
49,5,53609,2013
49,6,52892,2013
49,7,50828,2013
49,8,52795,2013
49,9,64418,2013
49,10,50590,2013
49,11,55017,2013
49,12,64486,2013
49,13,66845,2013
49,14,88098,2013
49,15,37119,2013
49,16,422081,2013
49,17,57704,2013
49,18,173511,2013
49,19,428811,2013
49,20,183252,2013
49,21,354782,2013
49,22,117694,2013
49,23,26973,2013
49,24,22387,2013
49,NA,152862,2013
50,1,15713,2013
50,2,8479,2013
50,3,6502,2013
50,4,6552,2013
50,5,6693,2013
50,6,7377,2013
50,7,7423,2013
50,8,7769,2013
50,9,8079,2013
50,10,8589,2013
50,11,13745,2013
50,12,13310,2013
50,13,14498,2013
50,14,16844,2013
50,15,6628,2013
50,16,135491,2013
50,17,17656,2013
50,18,31251,2013
50,19,76504,2013
50,20,39004,2013
50,21,100826,2013
50,22,43693,2013
50,23,9105,2013
50,24,7662,2013
50,NA,16910,2013
51,1,266639,2013
51,2,126864,2013
51,3,109157,2013
51,4,106274,2013
51,5,109126,2013
51,6,115404,2013
51,7,114548,2013
51,8,124389,2013
51,9,150568,2013
51,10,143227,2013
51,11,187588,2013
51,12,190467,2013
51,13,224536,2013
51,14,241686,2013
51,15,95066,2013
51,16,1392389,2013
51,17,249427,2013
51,18,419158,2013
51,19,1032251,2013
51,20,426528,2013
51,21,1227202,2013
51,22,606726,2013
51,23,135502,2013
51,24,90100,2013
51,NA,299477,2013
53,1,253566,2013
53,2,96135,2013
53,3,91880,2013
53,4,88495,2013
53,5,93406,2013
53,6,97206,2013
53,7,97108,2013
53,8,98889,2013
53,9,137531,2013
53,10,100385,2013
53,11,137812,2013
53,12,143456,2013
53,13,158614,2013
53,14,187216,2013
53,15,99836,2013
53,16,1073236,2013
53,17,215974,2013
53,18,441908,2013
53,19,972511,2013
53,20,498358,2013
53,21,1014732,2013
53,22,383341,2013
53,23,94297,2013
53,24,63059,2013
53,NA,257120,2013
54,1,57500,2013
54,2,21777,2013
54,3,23631,2013
54,4,21657,2013
54,5,22012,2013
54,6,23708,2013
54,7,22328,2013
54,8,24357,2013
54,9,28547,2013
54,10,37014,2013
54,11,59506,2013
54,12,57666,2013
54,13,67546,2013
54,14,65501,2013
54,15,19702,2013
54,16,495899,2013
54,17,93564,2013
54,18,94404,2013
54,19,211356,2013
54,20,93267,2013
54,21,159747,2013
54,22,66498,2013
54,23,18060,2013
54,24,9510,2013
54,NA,60635,2013
55,1,180716,2013
55,2,85628,2013
55,3,83955,2013
55,4,75901,2013
55,5,77691,2013
55,6,75779,2013
55,7,78538,2013
55,8,80011,2013
55,9,90336,2013
55,10,79491,2013
55,11,141259,2013
55,12,113686,2013
55,13,138640,2013
55,14,169495,2013
55,15,75934,2013
55,16,1267895,2013
55,17,151456,2013
55,18,317772,2013
55,19,736809,2013
55,20,408727,2013
55,21,740969,2013
55,22,262311,2013
55,23,59352,2013
55,24,38563,2013
55,NA,194438,2013
56,1,16715,2013
56,2,10320,2013
56,3,8028,2013
56,4,7926,2013
56,5,8081,2013
56,6,7078,2013
56,7,8994,2013
56,8,7193,2013
56,9,9738,2013
56,10,8723,2013
56,11,11158,2013
56,12,11670,2013
56,13,13207,2013
56,14,16009,2013
56,15,5819,2013
56,16,109290,2013
56,17,23102,2013
56,18,40609,2013
56,19,86479,2013
56,20,41439,2013
56,21,69253,2013
56,22,22292,2013
56,23,5384,2013
56,24,4807,2013
56,NA,22221,2013
