"state_code","school_code","people","year"
6,17,628100,2012
6,18,1831728,2012
6,19,5379260,2012
6,20,2151602,2012
6,21,5219569,2012
6,22,1887629,2012
6,23,568866,2012
6,24,357687,2012
6,NA,1456358,2012
8,1,168926,2012
8,2,82217,2012
8,3,71955,2012
8,4,77623,2012
8,5,74111,2012
8,6,81823,2012
8,7,68535,2012
8,8,78435,2012
8,9,106118,2012
8,10,80213,2012
8,11,100284,2012
8,12,118252,2012
8,13,116460,2012
8,14,142917,2012
8,15,61994,2012
8,16,740342,2012
8,17,157432,2012
8,18,274006,2012
8,19,723161,2012
8,20,312145,2012
8,21,869916,2012
8,22,351518,2012
8,23,78539,2012
8,24,50798,2012
8,NA,199862,2012
9,1,90660,2012
9,2,57576,2012
9,3,42757,2012
9,4,41999,2012
9,5,46349,2012
9,6,49707,2012
9,7,54735,2012
9,8,53221,2012
9,9,69922,2012
9,10,58150,2012
9,11,81602,2012
9,12,85030,2012
9,13,95486,2012
9,14,98136,2012
9,15,42513,2012
9,16,702685,2012
9,17,83989,2012
9,18,164917,2012
9,19,411037,2012
9,20,190633,2012
9,21,545336,2012
9,22,297429,2012
9,23,72977,2012
9,24,40820,2012
9,NA,112681,2012
10,1,27568,2012
10,2,14181,2012
10,3,9706,2012
10,4,12085,2012
10,5,12755,2012
10,6,13880,2012
10,7,10868,2012
10,8,15231,2012
10,9,15707,2012
10,10,15987,2012
10,11,19078,2012
10,12,19849,2012
10,13,27780,2012
10,14,32048,2012
10,15,11853,2012
10,16,203085,2012
10,17,21926,2012
10,18,50050,2012
10,19,113308,2012
10,20,41937,2012
10,21,123971,2012
10,22,50219,2012
10,23,8758,2012
10,24,10739,2012
10,NA,34523,2012
11,1,18304,2012
11,2,10690,2012
11,3,7242,2012
11,4,5889,2012
11,5,5923,2012
11,6,6619,2012
11,7,5906,2012
11,8,5330,2012
11,9,5602,2012
11,10,7424,2012
11,11,11322,2012
11,12,11650,2012
11,13,13162,2012
11,14,20191,2012
11,15,9293,2012
11,16,86873,2012
11,17,12836,2012
11,18,23889,2012
11,19,69484,2012
11,20,15251,2012
11,21,123099,2012
11,22,80782,2012
11,23,36482,2012
11,24,16342,2012
11,NA,22738,2012
12,1,625865,2012
12,2,266565,2012
12,3,231903,2012
12,4,236819,2012
12,5,261252,2012
12,6,259549,2012
12,7,269382,2012
12,8,276800,2012
12,9,401855,2012
12,10,298738,2012
12,11,405968,2012
12,12,456006,2012
12,13,558228,2012
12,14,577725,2012
12,15,346942,2012
12,16,3961938,2012
12,17,640544,2012
12,18,1044867,2012
12,19,2418335,2012
12,20,1395351,2012
12,21,2464277,2012
12,22,876728,2012
12,23,269436,2012
12,24,148713,2012
12,NA,623782,2012
13,1,359352,2012
13,2,187499,2012
13,3,142751,2012
13,4,149602,2012
13,5,143907,2012
13,6,163600,2012
13,7,153023,2012
13,8,174000,2012
13,9,218782,2012
13,10,194287,2012
13,11,242473,2012
13,12,290843,2012
13,13,327803,2012
13,14,352824,2012
13,15,136918,2012
13,16,1774513,2012
13,17,368394,2012
13,18,476743,2012
13,19,1303432,2012
13,20,491722,2012
13,21,1218556,2012
13,22,473043,2012
13,23,119883,2012
13,24,77753,2012
13,NA,378242,2012
15,1,47736,2012
15,2,18879,2012
15,3,18953,2012
15,4,16975,2012
15,5,18236,2012
15,6,15914,2012
15,7,14145,2012
15,8,19247,2012
15,9,27958,2012
15,10,20475,2012
15,11,25324,2012
15,12,25223,2012
15,13,32029,2012
15,14,31324,2012
15,15,19208,2012
15,16,292993,2012
15,17,29575,2012
15,18,64753,2012
15,19,202014,2012
15,20,99244,2012
15,21,199014,2012
15,22,66741,2012
15,23,21752,2012
15,24,10439,2012
15,NA,54162,2012
16,1,62873,2012
16,2,18572,2012
16,3,27066,2012
16,4,23818,2012
16,5,23035,2012
16,6,28371,2012
16,7,27973,2012
16,8,26389,2012
16,9,38821,2012
16,10,28105,2012
16,11,33463,2012
16,12,35574,2012
16,13,46763,2012
16,14,46042,2012
16,15,17139,2012
16,16,276139,2012
16,17,59727,2012
16,18,113635,2012
16,19,233651,2012
16,20,93689,2012
16,21,182162,2012
16,22,58490,2012
16,23,16606,2012
16,24,13139,2012
16,NA,64486,2012
17,1,405464,2012
17,2,221018,2012
17,3,183643,2012
17,4,167685,2012
17,5,183672,2012
17,6,195309,2012
17,7,188698,2012
17,8,195664,2012
17,9,310372,2012
17,10,216796,2012
17,11,335479,2012
17,12,288857,2012
17,13,344015,2012
17,14,388206,2012
17,15,188857,2012
17,16,2336105,2012
17,17,338744,2012
17,18,718271,2012
17,19,1631260,2012
17,20,726631,2012
17,21,1819907,2012
17,22,747989,2012
17,23,177630,2012
17,24,96896,2012
17,NA,468087,2012
18,1,230973,2012
18,2,98646,2012
18,3,93594,2012
18,4,87997,2012
18,5,94307,2012
18,6,97176,2012
18,7,98782,2012
18,8,98438,2012
18,9,116674,2012
18,10,107160,2012
18,11,175499,2012
18,12,169457,2012
18,13,219112,2012
18,14,216879,2012
18,15,87590,2012
18,16,1458096,2012
18,17,250448,2012
18,18,356459,2012
18,19,802879,2012
18,20,369900,2012
18,21,694813,2012
18,22,262925,2012
18,23,55294,2012
18,24,42280,2012
18,NA,251956,2012
19,1,92374,2012
19,2,53800,2012
19,3,38404,2012
19,4,42113,2012
19,5,41239,2012
19,6,39818,2012
19,7,44734,2012
19,8,45309,2012
19,9,51760,2012
19,10,40747,2012
19,11,71880,2012
19,12,63497,2012
19,13,75462,2012
19,14,74265,2012
19,15,23337,2012
19,16,649725,2012
19,17,89550,2012
19,18,194205,2012
19,19,387956,2012
19,20,255939,2012
19,21,407909,2012
19,22,116592,2012
19,23,33389,2012
19,24,23042,2012
19,NA,117140,2012
20,1,98196,2012
20,2,53558,2012
20,3,38440,2012
20,4,41317,2012
20,5,40368,2012
20,6,40801,2012
20,7,40710,2012
20,8,49444,2012
20,9,53380,2012
20,10,47304,2012
20,11,73164,2012
20,12,65595,2012
20,13,77202,2012
20,14,83608,2012
20,15,28348,2012
20,16,504379,2012
20,17,91645,2012
20,18,187324,2012
20,19,407115,2012
20,20,164469,2012
20,21,380894,2012
20,22,149187,2012
20,23,33634,2012
20,24,22974,2012
20,NA,112849,2012
21,1,155129,2012
21,2,69716,2012
21,3,64516,2012
21,4,51510,2012
21,5,55960,2012
21,6,64008,2012
21,7,62807,2012
21,8,66043,2012
21,9,81882,2012
21,10,86692,2012
21,11,163050,2012
21,12,128912,2012
21,13,142596,2012
21,14,147729,2012
21,15,53486,2012
21,16,938466,2012
21,17,222242,2012
21,18,240847,2012
21,19,540051,2012
21,20,222177,2012
21,21,410200,2012
21,22,181043,2012
21,23,48213,2012
21,24,26363,2012
21,NA,156777,2012
22,1,158320,2012
22,2,78598,2012
22,3,70580,2012
22,4,65447,2012
22,5,69823,2012
22,6,73618,2012
22,7,66911,2012
22,8,71824,2012
22,9,96051,2012
22,10,94985,2012
22,11,130811,2012
22,12,135814,2012
22,13,167266,2012
22,14,187678,2012
22,15,62010,2012
22,16,1005751,2012
22,17,178580,2012
22,18,201456,2012
22,19,627466,2012
22,20,174346,2012
22,21,473471,2012
22,22,155961,2012
22,23,47796,2012
22,24,27178,2012
22,NA,180152,2012
23,1,38796,2012
23,2,16419,2012
23,3,13839,2012
23,4,16853,2012
23,5,17738,2012
23,6,14056,2012
23,7,15472,2012
23,8,13909,2012
23,9,18319,2012
23,10,16436,2012
23,11,29352,2012
23,12,27511,2012
23,13,33962,2012
23,14,30910,2012
23,15,11879,2012
23,16,309853,2012
23,17,58764,2012
23,18,77005,2012
23,19,166042,2012
23,20,90905,2012
23,21,185345,2012
23,22,66462,2012
23,23,13391,2012
23,24,9792,2012
23,NA,36182,2012
24,1,181816,2012
24,2,101396,2012
24,3,81505,2012
24,4,76107,2012
24,5,82627,2012
24,6,82687,2012
24,7,84047,2012
24,8,82333,2012
24,9,106972,2012
24,10,88114,2012
24,11,118281,2012
24,12,135843,2012
24,13,159042,2012
24,14,165609,2012
24,15,71453,2012
24,16,1082900,2012
24,17,137143,2012
24,18,297957,2012
24,19,713109,2012
24,20,281236,2012
24,21,871828,2012
24,22,462143,2012
24,23,116283,2012
24,24,93851,2012
24,NA,210281,2012
25,1,194625,2012
25,2,103022,2012
25,3,78080,2012
25,4,87704,2012
25,5,84612,2012
25,6,84623,2012
25,7,97859,2012
25,8,97994,2012
25,9,100676,2012
25,10,110079,2012
25,11,147173,2012
25,12,138569,2012
25,13,157825,2012
25,14,170825,2012
25,15,77466,2012
25,16,1235493,2012
25,17,151849,2012
25,18,284424,2012
25,19,776366,2012
25,20,361309,2012
25,21,1111848,2012
25,22,553243,2012
25,23,132506,2012
25,24,103618,2012
25,NA,204356,2012
26,1,300943,2012
26,2,138016,2012
26,3,128648,2012
26,4,119156,2012
26,5,129505,2012
26,6,136450,2012
26,7,133162,2012
26,8,137344,2012
26,9,172287,2012
26,10,145036,2012
26,11,214936,2012
26,12,222050,2012
26,13,302864,2012
26,14,329989,2012
26,15,126298,2012
26,16,2029444,2012
26,17,293663,2012
26,18,622417,2012
26,19,1422130,2012
26,20,620218,2012
26,21,1149574,2012
26,22,501669,2012
26,23,103264,2012
26,24,70209,2012
26,NA,334088,2012
27,1,181987,2012
27,2,87888,2012
27,3,80381,2012
27,4,70789,2012
27,5,78494,2012
27,6,73462,2012
27,7,79267,2012
27,8,65789,2012
27,9,87520,2012
27,10,73355,2012
27,11,115171,2012
27,12,101552,2012
27,13,112826,2012
27,14,139211,2012
27,15,55275,2012
27,16,958438,2012
27,17,121615,2012
27,18,321265,2012
27,19,710681,2012
27,20,416179,2012
27,21,855627,2012
27,22,268473,2012
27,23,71309,2012
27,24,46973,2012
27,NA,205612,2012
28,1,113066,2012
28,2,52439,2012
28,3,44956,2012
28,4,41697,2012
28,5,43235,2012
28,6,48245,2012
28,7,47090,2012
28,8,47675,2012
28,9,55717,2012
28,10,60492,2012
28,11,87156,2012
28,12,87326,2012
28,13,114509,2012
28,14,129498,2012
28,15,47819,2012
28,16,536556,2012
28,17,143611,2012
28,18,148194,2012
28,19,429059,2012
28,20,181878,2012
28,21,259267,2012
28,22,107977,2012
28,23,26343,2012
28,24,15328,2012
28,NA,115793,2012
29,1,198647,2012
29,2,91721,2012
29,3,86740,2012
29,4,80332,2012
29,5,83439,2012
29,6,82473,2012
29,7,79219,2012
29,8,90185,2012
29,9,93783,2012
29,10,92666,2012
29,11,160726,2012
29,12,146160,2012
29,13,185757,2012
29,14,201055,2012
29,15,78109,2012
29,16,1246164,2012
29,17,211158,2012
29,18,382023,2012
29,19,803736,2012
29,20,313403,2012
29,21,708202,2012
29,22,281994,2012
29,23,65473,2012
29,24,44114,2012
29,NA,214709,2012
30,1,25460,2012
30,2,15679,2012
30,3,14800,2012
30,4,10645,2012
30,5,11273,2012
30,6,14300,2012
30,7,12344,2012
30,8,12470,2012
30,9,12070,2012
30,10,16882,2012
30,11,23126,2012
30,12,22307,2012
30,13,25139,2012
30,14,26869,2012
30,15,6283,2012
30,16,201065,2012
30,17,47556,2012
30,18,54368,2012
30,19,152354,2012
30,20,60344,2012
30,21,140601,2012
30,22,43715,2012
30,23,12972,2012
30,24,7884,2012
30,NA,34635,2012
31,1,66791,2012
31,2,33477,2012
31,3,28723,2012
31,4,25572,2012
31,5,28964,2012
31,6,28429,2012
31,7,28018,2012
31,8,22237,2012
31,9,35093,2012
31,10,33214,2012
31,11,39232,2012
31,12,40838,2012
31,13,39861,2012
31,14,45771,2012
31,15,19705,2012
31,16,334853,2012
31,17,42375,2012
31,18,118166,2012
31,19,258459,2012
31,20,129119,2012
31,21,262529,2012
31,22,85965,2012
31,23,18124,2012
31,24,11194,2012
31,NA,78816,2012
32,1,124895,2012
32,2,31896,2012
32,3,38424,2012
32,4,36648,2012
32,5,37828,2012
32,6,44925,2012
32,7,43698,2012
32,8,40730,2012
32,9,69834,2012
32,10,40702,2012
32,11,58244,2012
32,12,71609,2012
32,13,82564,2012
32,14,101870,2012
32,15,57330,2012
32,16,533920,2012
32,17,81242,2012
32,18,156552,2012
32,19,423012,2012
32,20,150023,2012
32,21,289378,2012
32,22,99164,2012
32,23,27126,2012
32,24,15988,2012
32,NA,101329,2012
33,1,30810,2012
33,2,19090,2012
33,3,15966,2012
33,4,15178,2012
33,5,16990,2012
33,6,16259,2012
33,7,13244,2012
33,8,18633,2012
33,9,18935,2012
33,10,19272,2012
33,11,27579,2012
33,12,28190,2012
33,13,36785,2012
33,14,32312,2012
33,15,13301,2012
33,16,262596,2012
33,17,45343,2012
33,18,69831,2012
33,19,156581,2012
33,20,88129,2012
33,21,213579,2012
33,22,94899,2012
33,23,15848,2012
33,24,13593,2012
33,NA,37775,2012
34,1,264868,2012
34,2,153399,2012
34,3,116875,2012
34,4,113530,2012
34,5,127939,2012
34,6,125523,2012
34,7,137379,2012
34,8,150595,2012
34,9,187805,2012
34,10,146115,2012
34,11,201754,2012
34,12,195231,2012
34,13,212379,2012
34,14,252769,2012
34,15,122396,2012
34,16,1815873,2012
34,17,168662,2012
34,18,372318,2012
34,19,977649,2012
34,20,410806,2012
34,21,1458829,2012
34,22,610834,2012
34,23,146471,2012
34,24,86409,2012
34,NA,308182,2012
35,1,85363,2012
35,2,28351,2012
35,3,28928,2012
35,4,32387,2012
35,5,34213,2012
35,6,34095,2012
35,7,35259,2012
35,8,35741,2012
35,9,54662,2012
35,10,35181,2012
35,11,52971,2012
35,12,62248,2012
35,13,57828,2012
35,14,79704,2012
35,15,27882,2012
35,16,344746,2012
35,17,68140,2012
35,18,104084,2012
35,19,307047,2012
35,20,125862,2012
35,21,210744,2012
35,22,111671,2012
35,23,21685,2012
35,24,24198,2012
35,NA,82548,2012
36,1,654678,2012
36,2,284359,2012
36,3,244272,2012
36,4,232275,2012
36,5,263866,2012
36,6,290355,2012
36,7,269501,2012
36,8,318988,2012
36,9,427689,2012
36,10,316413,2012
36,11,487104,2012
36,12,488832,2012
36,13,536464,2012
36,14,593997,2012
36,15,352901,2012
36,16,3522724,2012
36,17,556592,2012
36,18,815299,2012
36,19,2229486,2012
36,20,1261141,2012
36,21,2814182,2012
36,22,1389826,2012
36,23,364458,2012
36,24,179115,2012
36,NA,675744,2012
37,1,353890,2012
37,2,150644,2012
37,3,137024,2012
37,4,127756,2012
37,5,127727,2012
37,6,152885,2012
37,7,153708,2012
37,8,161557,2012
37,9,204338,2012
37,10,175684,2012
37,11,246503,2012
37,12,288407,2012
37,13,337265,2012
37,14,323230,2012
37,15,105160,2012
37,16,1728365,2012
37,17,316180,2012
37,18,527611,2012
37,19,1326079,2012
37,20,595800,2012
37,21,1244360,2012
37,22,436467,2012
37,23,94268,2012
37,24,79808,2012
37,NA,357357,2012
38,1,22660,2012
38,2,11762,2012
38,3,9373,2012
38,4,11237,2012
38,5,8175,2012
38,6,10661,2012
38,7,6329,2012
38,8,5835,2012
38,9,9443,2012
38,10,9583,2012
38,11,22019,2012
38,12,10680,2012
38,13,13876,2012
38,14,17635,2012
38,15,5210,2012
38,16,130224,2012
38,17,19161,2012
38,18,43372,2012
38,19,103981,2012
38,20,63455,2012
38,21,100876,2012
38,22,25325,2012
38,23,7735,2012
38,24,6886,2012
38,NA,24135,2012
39,1,363750,2012
39,2,177812,2012
39,3,142214,2012
39,4,139729,2012
39,5,156416,2012
39,6,154783,2012
39,7,156909,2012
39,8,173301,2012
39,9,174061,2012
39,10,173367,2012
39,11,277270,2012
39,12,276570,2012
39,13,340963,2012
39,14,409054,2012
39,15,154763,2012
39,16,2702142,2012
39,17,337229,2012
39,18,662468,2012
39,19,1436811,2012
39,20,675502,2012
39,21,1345614,2012
39,22,522783,2012
39,23,119432,2012
39,24,74322,2012
39,NA,396960,2012
40,1,129330,2012
40,2,67695,2012
40,3,65154,2012
40,4,53440,2012
40,5,58167,2012
40,6,53614,2012
40,7,55593,2012
40,8,58463,2012
40,9,84768,2012
40,10,63752,2012
40,11,89920,2012
40,12,106751,2012
40,13,112712,2012
40,14,128853,2012
40,15,47605,2012
40,16,790541,2012
40,17,139765,2012
40,18,220051,2012
40,19,517750,2012
40,20,196172,2012
40,21,413839,2012
40,22,147076,2012
40,23,39533,2012
40,24,22261,2012
40,NA,152015,2012
41,1,132643,2012
41,2,52252,2012
41,3,49097,2012
41,4,50530,2012
41,5,51523,2012
41,6,47916,2012
41,7,55623,2012
41,8,53876,2012
41,9,74997,2012
41,10,52636,2012
41,11,80153,2012
41,12,81301,2012
41,13,86572,2012
41,14,110832,2012
41,15,52293,2012
41,16,641146,2012
41,17,147226,2012
41,18,276336,2012
41,19,600421,2012
41,20,236271,2012
41,21,525346,2012
41,22,217217,2012
41,23,55002,2012
41,24,37032,2012
41,NA,131112,2012
42,1,377773,2012
42,2,189347,2012
42,3,150165,2012
42,4,147966,2012
42,5,154233,2012
42,6,165180,2012
42,7,158349,2012
42,8,175117,2012
42,9,193912,2012
42,10,184659,2012
42,11,298785,2012
42,12,292330,2012
42,13,382086,2012
42,14,405538,2012
42,15,156713,2012
42,16,3222288,2012
42,17,385458,2012
42,18,602797,2012
42,19,1339510,2012
42,20,748081,2012
42,21,1649692,2012
42,22,687127,2012
42,23,168366,2012
42,24,113020,2012
42,NA,415044,2012
44,1,36593,2012
44,2,12226,2012
44,3,9754,2012
44,4,11196,2012
44,5,14267,2012
44,6,14208,2012
44,7,15421,2012
44,8,16149,2012
44,9,21568,2012
44,10,17158,2012
44,11,24845,2012
44,12,29818,2012
44,13,33758,2012
44,14,28755,2012
44,15,11072,2012
44,16,198214,2012
44,17,34020,2012
44,18,50199,2012
44,19,133195,2012
44,20,66796,2012
44,21,142669,2012
44,22,67463,2012
44,23,15590,2012
44,24,11680,2012
44,NA,33678,2012
45,1,167439,2012
45,2,70604,2012
45,3,74994,2012
45,4,65350,2012
45,5,61572,2012
45,6,70813,2012
45,7,68675,2012
45,8,71000,2012
45,9,88890,2012
45,10,79494,2012
45,11,113678,2012
45,12,131497,2012
45,13,160764,2012
45,14,167568,2012
45,15,73599,2012
45,16,932594,2012
45,17,162146,2012
45,18,245084,2012
45,19,619202,2012
45,20,298963,2012
45,21,547313,2012
45,22,213924,2012
45,23,42582,2012
45,24,30199,2012
45,NA,165779,2012
46,1,31010,2012
46,2,12804,2012
46,3,12835,2012
46,4,10094,2012
46,5,12470,2012
46,6,10956,2012
46,7,13481,2012
46,8,10451,2012
46,9,16961,2012
46,10,9283,2012
46,11,24502,2012
46,12,17040,2012
46,13,20862,2012
46,14,21642,2012
46,15,8996,2012
46,16,177192,2012
46,17,27390,2012
46,18,41207,2012
46,19,111389,2012
46,20,58611,2012
46,21,104969,2012
46,22,30902,2012
46,23,6725,2012
46,24,7578,2012
46,NA,34004,2012
47,1,232079,2012
47,2,90839,2012
47,3,91651,2012
47,4,80176,2012
47,5,89232,2012
47,6,94185,2012
47,7,93771,2012
47,8,99616,2012
47,9,117061,2012
47,10,114718,2012
47,11,191640,2012
47,12,161973,2012
47,13,207974,2012
47,14,234250,2012
47,15,82008,2012
47,16,1349445,2012
47,17,295244,2012
47,18,347165,2012
47,19,830734,2012
47,20,304726,2012
47,21,736683,2012
47,22,269063,2012
47,23,71583,2012
47,24,44178,2012
47,NA,226249,2012
48,1,1173073,2012
48,2,435813,2012
48,3,431831,2012
48,4,429743,2012
48,5,436551,2012
48,6,508559,2012
48,7,473941,2012
48,8,499849,2012
48,9,853458,2012
48,10,516156,2012
48,11,681472,2012
48,12,868579,2012
48,13,791617,2012
48,14,876850,2012
48,15,356975,2012
48,16,4142623,2012
48,17,817562,2012
48,18,1304853,2012
48,19,3542816,2012
48,20,1170313,2012
48,21,3127898,2012
48,22,1101120,2012
48,23,245180,2012
48,24,156033,2012
48,NA,1116338,2012
49,1,115702,2012
49,2,61094,2012
49,3,52470,2012
49,4,48499,2012
49,5,55644,2012
49,6,51975,2012
49,7,48405,2012
49,8,54834,2012
49,9,70204,2012
49,10,46377,2012
49,11,53511,2012
49,12,68910,2012
49,13,63967,2012
49,14,89766,2012
49,15,35471,2012
49,16,411354,2012
49,17,58830,2012
49,18,175119,2012
49,19,429854,2012
49,20,183543,2012
49,21,357210,2012
49,22,120228,2012
49,23,27404,2012
49,24,22434,2012
49,NA,152482,2012
50,1,16178,2012
50,2,7988,2012
50,3,6206,2012
50,4,7435,2012
50,5,5948,2012
50,6,7888,2012
50,7,9440,2012
50,8,7094,2012
50,9,6754,2012
50,10,8959,2012
50,11,12811,2012
50,12,14773,2012
50,13,13532,2012
50,14,17013,2012
50,15,5206,2012
50,16,143311,2012
50,17,16922,2012
50,18,26555,2012
50,19,75598,2012
50,20,42368,2012
50,21,101835,2012
50,22,39096,2012
50,23,11161,2012
50,24,7449,2012
50,NA,14491,2012
51,1,274767,2012
51,2,117026,2012
51,3,108094,2012
51,4,108734,2012
51,5,116501,2012
51,6,112363,2012
51,7,115153,2012
51,8,121703,2012
51,9,150308,2012
51,10,146227,2012
51,11,182142,2012
51,12,184596,2012
51,13,225241,2012
51,14,244819,2012
51,15,90101,2012
51,16,1396141,2012
51,17,252323,2012
51,18,419445,2012
51,19,1034322,2012
51,20,430779,2012
51,21,1223202,2012
51,22,611970,2012
51,23,137552,2012
51,24,88855,2012
51,NA,293503,2012
53,1,261796,2012
53,2,93006,2012
53,3,88519,2012
53,4,85763,2012
53,5,96167,2012
53,6,94477,2012
53,7,94258,2012
53,8,96507,2012
53,9,138813,2012
53,10,102652,2012
53,11,132599,2012
53,12,137221,2012
53,13,162839,2012
53,14,186705,2012
53,15,90430,2012
53,16,1079709,2012
53,17,212633,2012
53,18,451102,2012
53,19,979678,2012
53,20,512655,2012
53,21,1020862,2012
53,22,372060,2012
53,23,91795,2012
53,24,63718,2012
53,NA,251048,2012
54,1,57929,2012
54,2,22016,2012
54,3,24426,2012
54,4,20421,2012
54,5,23206,2012
54,6,23844,2012
54,7,21895,2012
54,8,26073,2012
54,9,26664,2012
54,10,35897,2012
54,11,60166,2012
54,12,59795,2012
54,13,64432,2012
54,14,65017,2012
54,15,19337,2012
54,16,492123,2012
54,17,96243,2012
54,18,96529,2012
54,19,216547,2012
54,20,91953,2012
54,21,155598,2012
54,22,64651,2012
54,23,19620,2012
54,24,9557,2012
54,NA,61474,2012
55,1,181886,2012
55,2,91144,2012
55,3,79065,2012
55,4,75794,2012
55,5,79562,2012
55,6,73616,2012
55,7,74210,2012
55,8,79798,2012
55,9,84426,2012
55,10,77964,2012
55,11,140775,2012
55,12,113130,2012
55,13,140090,2012
55,14,171181,2012
55,15,68981,2012
55,16,1241805,2012
55,17,150204,2012
55,18,324762,2012
55,19,752506,2012
55,20,416693,2012
55,21,739521,2012
55,22,268689,2012
55,23,60999,2012
55,24,40785,2012
55,NA,198812,2012
56,1,14379,2012
56,2,10416,2012
56,3,9499,2012
56,4,6963,2012
56,5,7721,2012
56,6,8195,2012
56,7,8242,2012
56,8,6871,2012
56,9,11908,2012
56,10,8291,2012
56,11,12959,2012
56,12,11895,2012
56,13,12771,2012
56,14,15950,2012
56,15,6737,2012
56,16,107260,2012
56,17,25312,2012
56,18,40134,2012
56,19,85285,2012
56,20,40996,2012
56,21,70081,2012
56,22,21555,2012
56,23,5195,2012
56,24,5275,2012
56,NA,22522,2012
