"state_code","school_code","people","year"
8,4,76185,2009
8,5,75034,2009
8,6,70697,2009
8,7,77392,2009
8,8,74423,2009
8,9,110998,2009
8,10,79455,2009
8,11,109174,2009
8,12,109613,2009
8,13,125021,2009
8,14,143191,2009
8,15,62213,2009
8,16,734318,2009
8,17,141967,2009
8,18,261791,2009
8,19,709390,2009
8,20,277065,2009
8,21,819193,2009
8,22,307165,2009
8,23,71675,2009
8,24,43113,2009
8,NA,215076,2009
9,1,97841,2009
9,2,54879,2009
9,3,43068,2009
9,4,47065,2009
9,5,46250,2009
9,6,53186,2009
9,7,51658,2009
9,8,54892,2009
9,9,68879,2009
9,10,59646,2009
9,11,85211,2009
9,12,85659,2009
9,13,104938,2009
9,14,99495,2009
9,15,41659,2009
9,16,680880,2009
9,17,87041,2009
9,18,166446,2009
9,19,394573,2009
9,20,188656,2009
9,21,514548,2009
9,22,268758,2009
9,23,69353,2009
9,24,35573,2009
9,NA,118134,2009
10,1,28725,2009
10,2,12277,2009
10,3,12713,2009
10,4,9559,2009
10,5,12657,2009
10,6,14823,2009
10,7,11582,2009
10,8,10536,2009
10,9,14175,2009
10,10,16818,2009
10,11,19246,2009
10,12,25877,2009
10,13,26060,2009
10,14,28673,2009
10,15,11151,2009
10,16,193285,2009
10,17,24820,2009
10,18,48418,2009
10,19,103873,2009
10,20,46529,2009
10,21,111267,2009
10,22,45546,2009
10,23,11102,2009
10,24,9115,2009
10,NA,36295,2009
11,1,17510,2009
11,2,7533,2009
11,3,5926,2009
11,4,5561,2009
11,5,6864,2009
11,6,6505,2009
11,7,5715,2009
11,8,7327,2009
11,9,11629,2009
11,10,7704,2009
11,11,10819,2009
11,12,16362,2009
11,13,18101,2009
11,14,19345,2009
11,15,7632,2009
11,16,86188,2009
11,17,12427,2009
11,18,23651,2009
11,19,74833,2009
11,20,10884,2009
11,21,95272,2009
11,22,66126,2009
11,23,35614,2009
11,24,17383,2009
11,NA,22746,2009
12,1,623052,2009
12,2,262614,2009
12,3,226752,2009
12,4,234294,2009
12,5,251509,2009
12,6,273193,2009
12,7,263071,2009
12,8,287581,2009
12,9,416438,2009
12,10,307281,2009
12,11,420628,2009
12,12,469669,2009
12,13,552083,2009
12,14,589262,2009
12,15,338837,2009
12,16,3779870,2009
12,17,629223,2009
12,18,994701,2009
12,19,2343307,2009
12,20,1203035,2009
12,21,2203438,2009
12,22,788542,2009
12,23,254148,2009
12,24,126285,2009
12,NA,699156,2009
13,1,359409,2009
13,2,189234,2009
13,3,147029,2009
13,4,147399,2009
13,5,159382,2009
13,6,168815,2009
13,7,154721,2009
13,8,168243,2009
13,9,228503,2009
13,10,191140,2009
13,11,258864,2009
13,12,298797,2009
13,13,348194,2009
13,14,366447,2009
13,15,121400,2009
13,16,1811914,2009
13,17,339130,2009
13,18,456467,2009
13,19,1225649,2009
13,20,434505,2009
13,21,1170433,2009
13,22,438921,2009
13,23,122997,2009
13,24,69804,2009
13,NA,451814,2009
15,1,42862,2009
15,2,18567,2009
15,3,17599,2009
15,4,15525,2009
15,5,16194,2009
15,6,18019,2009
15,7,14945,2009
15,8,17394,2009
15,9,22269,2009
15,10,18774,2009
15,11,32120,2009
15,12,26038,2009
15,13,27566,2009
15,14,26425,2009
15,15,16445,2009
15,16,273863,2009
15,17,27994,2009
15,18,58519,2009
15,19,180288,2009
15,20,96191,2009
15,21,186797,2009
15,22,56864,2009
15,23,20923,2009
15,24,11747,2009
15,NA,51250,2009
16,1,62213,2009
16,2,21142,2009
16,3,22235,2009
16,4,22816,2009
16,5,24322,2009
16,6,22243,2009
16,7,24675,2009
16,8,26362,2009
16,9,31653,2009
16,10,29611,2009
16,11,37802,2009
16,12,39767,2009
16,13,41794,2009
16,14,49045,2009
16,15,23624,2009
16,16,276762,2009
16,17,57784,2009
16,18,98760,2009
16,19,225239,2009
16,20,90158,2009
16,21,165456,2009
16,22,53001,2009
16,23,12126,2009
16,24,10256,2009
16,NA,76955,2009
17,1,428723,2009
17,2,222455,2009
17,3,178481,2009
17,4,171920,2009
17,5,189271,2009
17,6,209680,2009
17,7,199313,2009
17,8,196968,2009
17,9,331911,2009
17,10,204562,2009
17,11,360323,2009
17,12,329381,2009
17,13,378309,2009
17,14,408823,2009
17,15,168596,2009
17,16,2349120,2009
17,17,333986,2009
17,18,702651,2009
17,19,1612744,2009
17,20,682570,2009
17,21,1729338,2009
17,22,726682,2009
17,23,176761,2009
17,24,88053,2009
17,NA,529788,2009
18,1,231175,2009
18,2,98429,2009
18,3,88512,2009
18,4,93597,2009
18,5,97179,2009
18,6,87606,2009
18,7,89300,2009
18,8,96116,2009
18,9,123475,2009
18,10,106214,2009
18,11,189652,2009
18,12,176525,2009
18,13,213145,2009
18,14,222088,2009
18,15,85429,2009
18,16,1444563,2009
18,17,243148,2009
18,18,351243,2009
18,19,796654,2009
18,20,338530,2009
18,21,656963,2009
18,22,242110,2009
18,23,54484,2009
18,24,37124,2009
18,NA,259852,2009
19,1,92139,2009
19,2,48532,2009
19,3,41656,2009
19,4,37740,2009
19,5,39883,2009
19,6,40988,2009
19,7,39430,2009
19,8,40599,2009
19,9,49391,2009
19,10,45180,2009
19,11,82975,2009
19,12,65898,2009
19,13,76094,2009
19,14,80009,2009
19,15,25130,2009
19,16,645202,2009
19,17,90579,2009
19,18,194309,2009
19,19,391305,2009
19,20,231640,2009
19,21,379072,2009
19,22,104599,2009
19,23,27629,2009
19,24,21542,2009
19,NA,116336,2009
20,1,91492,2009
20,2,50351,2009
20,3,36441,2009
20,4,40394,2009
20,5,38256,2009
20,6,44189,2009
20,7,38014,2009
20,8,44072,2009
20,9,50010,2009
20,10,48269,2009
20,11,74240,2009
20,12,66788,2009
20,13,73316,2009
20,14,80972,2009
20,15,23368,2009
20,16,507068,2009
20,17,90719,2009
20,18,180914,2009
20,19,400142,2009
20,20,142618,2009
20,21,388643,2009
20,22,138628,2009
20,23,28142,2009
20,24,18665,2009
20,NA,123036,2009
21,1,145667,2009
21,2,62918,2009
21,3,60197,2009
21,4,57865,2009
21,5,62633,2009
21,6,63079,2009
21,7,61638,2009
21,8,67637,2009
21,9,80964,2009
21,10,87758,2009
21,11,172197,2009
21,12,136825,2009
21,13,160712,2009
21,14,164613,2009
21,15,49975,2009
21,16,909945,2009
21,17,221247,2009
21,18,234861,2009
21,19,505673,2009
21,20,201274,2009
21,21,384958,2009
21,22,177281,2009
21,23,46980,2009
21,24,21612,2009
21,NA,175604,2009
22,1,147042,2009
22,2,84438,2009
22,3,69279,2009
22,4,70795,2009
22,5,65777,2009
22,6,77515,2009
22,7,67127,2009
22,8,72331,2009
22,9,87638,2009
22,10,98149,2009
22,11,132832,2009
22,12,135744,2009
22,13,168461,2009
22,14,193552,2009
22,15,55908,2009
22,16,975356,2009
22,17,174335,2009
22,18,203667,2009
22,19,612778,2009
22,20,150705,2009
22,21,455551,2009
22,22,136659,2009
22,23,46774,2009
22,24,21853,2009
22,NA,187810,2009
23,1,35988,2009
23,2,16208,2009
23,3,14011,2009
23,4,16015,2009
23,5,14808,2009
23,6,16083,2009
23,7,14597,2009
23,8,18186,2009
23,9,17676,2009
23,10,16988,2009
23,11,37892,2009
23,12,33872,2009
23,13,39830,2009
23,14,36203,2009
23,15,8053,2009
23,16,308003,2009
23,17,53273,2009
23,18,72987,2009
23,19,163274,2009
23,20,85533,2009
23,21,169385,2009
23,22,61180,2009
23,23,16463,2009
23,24,8955,2009
23,NA,42838,2009
24,1,178309,2009
24,2,84542,2009
24,3,71504,2009
24,4,76607,2009
24,5,76076,2009
24,6,77959,2009
24,7,85851,2009
24,8,86063,2009
24,9,104916,2009
24,10,94267,2009
24,11,132809,2009
24,12,140741,2009
24,13,171213,2009
24,14,169975,2009
24,15,68739,2009
24,16,1058548,2009
24,17,132711,2009
24,18,291083,2009
24,19,671684,2009
24,20,259115,2009
24,21,822310,2009
24,22,408598,2009
24,23,113409,2009
24,24,86971,2009
24,NA,235478,2009
25,1,191528,2009
25,2,114299,2009
25,3,89209,2009
25,4,85915,2009
25,5,82808,2009
25,6,86677,2009
25,7,107230,2009
25,8,89695,2009
25,9,105187,2009
25,10,102150,2009
25,11,143067,2009
25,12,156338,2009
25,13,162449,2009
25,14,165231,2009
25,15,81379,2009
25,16,1230405,2009
25,17,148366,2009
25,18,305949,2009
25,19,726481,2009
25,20,370143,2009
25,21,1074685,2009
25,22,515236,2009
25,23,121171,2009
25,24,103894,2009
25,NA,234095,2009
26,1,309044,2009
26,2,148276,2009
26,3,134731,2009
26,4,123822,2009
26,5,131502,2009
26,6,140536,2009
26,7,139291,2009
26,8,141411,2009
26,9,176971,2009
26,10,154125,2009
26,11,239253,2009
26,12,244217,2009
26,13,337059,2009
26,14,365311,2009
26,15,128964,2009
26,16,2056673,2009
26,17,300071,2009
26,18,641475,2009
26,19,1385071,2009
26,20,582528,2009
26,21,1088966,2009
26,22,471522,2009
26,23,110274,2009
26,24,56744,2009
26,NA,361890,2009
27,1,180382,2009
27,2,89095,2009
27,3,66676,2009
27,4,74819,2009
27,5,71190,2009
27,6,69685,2009
27,7,67574,2009
27,8,72646,2009
27,9,79687,2009
27,10,82189,2009
27,11,126862,2009
27,12,97997,2009
27,13,128420,2009
27,14,148143,2009
27,15,59898,2009
27,16,1001209,2009
27,17,121849,2009
27,18,297590,2009
27,19,706844,2009
27,20,359686,2009
27,21,787224,2009
27,22,258339,2009
27,23,66556,2009
27,24,34707,2009
27,NA,216948,2009
28,1,103235,2009
28,2,52048,2009
28,3,43501,2009
28,4,43339,2009
28,5,47142,2009
28,6,50416,2009
28,7,45541,2009
28,8,49207,2009
28,9,61986,2009
28,10,69211,2009
28,11,96472,2009
28,12,87679,2009
28,13,115616,2009
28,14,141055,2009
28,15,42016,2009
28,16,539336,2009
28,17,134189,2009
28,18,144327,2009
28,19,408022,2009
28,20,148881,2009
28,21,254634,2009
28,22,91828,2009
28,23,27651,2009
28,24,16032,2009
28,NA,138632,2009
29,1,200827,2009
29,2,95207,2009
29,3,80059,2009
29,4,77575,2009
29,5,79547,2009
29,6,85982,2009
29,7,80065,2009
29,8,94575,2009
29,9,98271,2009
29,10,93172,2009
29,11,181874,2009
29,12,153852,2009
29,13,200687,2009
29,14,214248,2009
29,15,72700,2009
29,16,1245518,2009
29,17,208619,2009
29,18,357792,2009
29,19,771870,2009
29,20,294346,2009
29,21,681838,2009
29,22,275747,2009
29,23,64374,2009
29,24,38580,2009
29,NA,240255,2009
30,1,24986,2009
30,2,13497,2009
30,3,13818,2009
30,4,12249,2009
30,5,12174,2009
30,6,11315,2009
30,7,11624,2009
30,8,14063,2009
30,9,13528,2009
30,10,14332,2009
30,11,27672,2009
30,12,23704,2009
30,13,33119,2009
30,14,24990,2009
30,15,10627,2009
30,16,198583,2009
30,17,37138,2009
30,18,56043,2009
30,19,145204,2009
30,20,55651,2009
30,21,128109,2009
30,22,38652,2009
30,23,8909,2009
30,24,6501,2009
30,NA,38501,2009
31,1,66264,2009
31,2,29271,2009
31,3,27711,2009
31,4,27095,2009
31,5,28690,2009
31,6,24952,2009
31,7,23980,2009
31,8,24321,2009
31,9,32307,2009
31,10,25714,2009
31,11,47392,2009
31,12,38877,2009
31,13,47700,2009
31,14,51209,2009
31,15,22759,2009
31,16,340613,2009
31,17,46281,2009
31,18,112022,2009
31,19,248248,2009
31,20,121874,2009
31,21,230552,2009
31,22,67967,2009
31,23,20734,2009
31,24,11151,2009
31,NA,78938,2009
32,1,109820,2009
32,2,30108,2009
32,3,40764,2009
32,4,39925,2009
32,5,43280,2009
32,6,48857,2009
32,7,43383,2009
32,8,44865,2009
32,9,78838,2009
32,10,42525,2009
32,11,60732,2009
32,12,87318,2009
32,13,77724,2009
32,14,93177,2009
32,15,49544,2009
32,16,504469,2009
32,17,72444,2009
32,18,144776,2009
32,19,380324,2009
32,20,141619,2009
32,21,258457,2009
32,22,90495,2009
32,23,27630,2009
32,24,12410,2009
32,NA,119601,2009
33,1,39664,2009
33,2,19076,2009
33,3,15326,2009
33,4,19020,2009
33,5,14399,2009
33,6,17389,2009
33,7,16227,2009
33,8,16779,2009
33,9,16393,2009
33,10,23062,2009
33,11,32396,2009
33,12,28168,2009
33,13,41444,2009
33,14,35236,2009
33,15,10507,2009
33,16,273029,2009
33,17,42589,2009
33,18,69065,2009
33,19,156696,2009
33,20,90668,2009
33,21,206540,2009
33,22,78638,2009
33,23,14737,2009
33,24,10099,2009
33,NA,37428,2009
34,1,266183,2009
34,2,162938,2009
34,3,115866,2009
34,4,107541,2009
34,5,125911,2009
34,6,132768,2009
34,7,131893,2009
34,8,140142,2009
34,9,190298,2009
34,10,143197,2009
34,11,222841,2009
34,12,200101,2009
34,13,242495,2009
34,14,252039,2009
34,15,117344,2009
34,16,1804000,2009
34,17,168197,2009
34,18,372105,2009
34,19,943990,2009
34,20,401402,2009
34,21,1364459,2009
34,22,552238,2009
34,23,142424,2009
34,24,79978,2009
34,NA,327390,2009
35,1,82243,2009
35,2,27749,2009
35,3,30268,2009
35,4,31771,2009
35,5,37535,2009
35,6,32830,2009
35,7,34759,2009
35,8,37171,2009
35,9,57549,2009
35,10,32918,2009
35,11,52265,2009
35,12,63835,2009
35,13,65399,2009
35,14,79901,2009
35,15,22821,2009
35,16,341103,2009
35,17,65535,2009
35,18,101140,2009
35,19,278196,2009
35,20,105407,2009
35,21,203546,2009
35,22,92962,2009
35,23,22689,2009
35,24,20987,2009
35,NA,89092,2009
36,1,655869,2009
36,2,281561,2009
36,3,249055,2009
36,4,245705,2009
36,5,256589,2009
36,6,288410,2009
36,7,293441,2009
36,8,340624,2009
36,9,448963,2009
36,10,326674,2009
36,11,508325,2009
36,12,516968,2009
36,13,604663,2009
36,14,620228,2009
36,15,325671,2009
36,16,3618925,2009
36,17,560748,2009
36,18,794061,2009
36,19,2128657,2009
36,20,1201901,2009
36,21,2670247,2009
36,22,1316384,2009
36,23,368127,2009
36,24,176647,2009
36,NA,743010,2009
37,1,335538,2009
37,2,152075,2009
37,3,137251,2009
37,4,135650,2009
37,5,135236,2009
37,6,150105,2009
37,7,137388,2009
37,8,150465,2009
37,9,200030,2009
37,10,171082,2009
37,11,243666,2009
37,12,294031,2009
37,13,330475,2009
37,14,311177,2009
37,15,108740,2009
37,16,1657778,2009
37,17,307413,2009
37,18,533447,2009
37,19,1217536,2009
37,20,568799,2009
37,21,1166691,2009
37,22,387134,2009
37,23,92984,2009
37,24,67401,2009
37,NA,388792,2009
38,1,21031,2009
38,2,7904,2009
38,3,7753,2009
38,4,6793,2009
38,5,6720,2009
38,6,7583,2009
38,7,7701,2009
38,8,9559,2009
38,9,8283,2009
38,10,8383,2009
38,11,26607,2009
38,12,14515,2009
38,13,14616,2009
38,14,14853,2009
38,15,4284,2009
38,16,114934,2009
38,17,15675,2009
38,18,39534,2009
38,19,103800,2009
38,20,57918,2009
38,21,92719,2009
38,22,23362,2009
38,23,3981,2009
38,24,2911,2009
38,NA,25425,2009
39,1,373940,2009
39,2,172522,2009
39,3,157986,2009
39,4,145556,2009
39,5,153885,2009
39,6,164271,2009
39,7,155924,2009
39,8,160433,2009
39,9,180055,2009
39,10,184581,2009
39,11,296926,2009
39,12,290434,2009
39,13,378953,2009
39,14,429346,2009
39,15,155243,2009
39,16,2756497,2009
39,17,328780,2009
39,18,671820,2009
39,19,1378166,2009
39,20,608996,2009
39,21,1273889,2009
39,22,496983,2009
39,23,122379,2009
39,24,67532,2009
39,NA,437548,2009
40,1,134100,2009
40,2,59125,2009
40,3,55437,2009
40,4,52158,2009
40,5,52556,2009
40,6,61300,2009
40,7,58040,2009
40,8,54727,2009
40,9,78209,2009
40,10,60478,2009
40,11,100595,2009
40,12,97908,2009
40,13,122704,2009
40,14,137608,2009
40,15,46151,2009
40,16,745197,2009
40,17,134962,2009
40,18,219233,2009
40,19,508632,2009
40,20,184737,2009
40,21,388732,2009
40,22,121219,2009
40,23,29303,2009
40,24,19205,2009
40,NA,164734,2009
41,1,121449,2009
41,2,51411,2009
41,3,47247,2009
41,4,51342,2009
41,5,51361,2009
41,6,60381,2009
41,7,55676,2009
41,8,62365,2009
41,9,74775,2009
41,10,57721,2009
41,11,80592,2009
41,12,80058,2009
41,13,102490,2009
41,14,122418,2009
41,15,51161,2009
41,16,615595,2009
41,17,123926,2009
41,18,274950,2009
41,19,593673,2009
41,20,223031,2009
41,21,512608,2009
41,22,184594,2009
41,23,49878,2009
41,24,32919,2009
41,NA,144036,2009
42,1,363164,2009
42,2,190944,2009
42,3,160036,2009
42,4,145969,2009
42,5,165549,2009
42,6,158336,2009
42,7,154364,2009
42,8,177185,2009
42,9,177780,2009
42,10,194477,2009
42,11,330234,2009
42,12,311737,2009
42,13,391221,2009
42,14,430072,2009
42,15,143759,2009
42,16,3286650,2009
42,17,363722,2009
42,18,604794,2009
42,19,1325553,2009
42,20,674175,2009
42,21,1523670,2009
42,22,618656,2009
42,23,161417,2009
42,24,108495,2009
42,NA,442808,2009
44,1,46411,2009
44,2,13932,2009
44,3,12808,2009
44,4,10420,2009
44,5,15214,2009
44,6,11205,2009
44,7,17267,2009
44,8,17563,2009
44,9,21520,2009
44,10,19562,2009
44,11,24495,2009
44,12,29822,2009
44,13,28147,2009
44,14,34167,2009
44,15,13978,2009
44,16,198218,2009
44,17,37619,2009
44,18,51458,2009
44,19,128540,2009
44,20,63618,2009
44,21,141012,2009
44,22,58715,2009
44,23,15677,2009
44,24,9945,2009
44,NA,31896,2009
45,1,147675,2009
45,2,73228,2009
45,3,68763,2009
45,4,64522,2009
45,5,64649,2009
45,6,69523,2009
45,7,67099,2009
45,8,71835,2009
45,9,92611,2009
45,10,87656,2009
45,11,117439,2009
45,12,141428,2009
45,13,171641,2009
45,14,168513,2009
45,15,65695,2009
45,16,912964,2009
45,17,143342,2009
45,18,229337,2009
45,19,576571,2009
45,20,268928,2009
45,21,511724,2009
45,22,191151,2009
45,23,42889,2009
45,24,28241,2009
45,NA,183818,2009
46,1,24931,2009
46,2,11899,2009
46,3,9377,2009
46,4,12627,2009
46,5,11029,2009
46,6,13891,2009
46,7,11156,2009
46,8,12618,2009
46,9,10651,2009
46,10,9707,2009
46,11,31059,2009
46,12,19890,2009
46,13,19862,2009
46,14,25413,2009
46,15,6594,2009
46,16,177378,2009
46,17,24938,2009
46,18,48731,2009
46,19,103470,2009
46,20,50668,2009
46,21,99943,2009
46,22,25987,2009
46,23,8029,2009
46,24,6128,2009
46,NA,36407,2009
47,1,218796,2009
47,2,88457,2009
47,3,85336,2009
47,4,82560,2009
47,5,83610,2009
47,6,88923,2009
47,7,89049,2009
47,8,101231,2009
47,9,126855,2009
47,10,112125,2009
47,11,207285,2009
47,12,187748,2009
47,13,218674,2009
47,14,252549,2009
47,15,86172,2009
47,16,1331488,2009
47,17,274207,2009
47,18,319445,2009
47,19,795699,2009
47,20,277675,2009
47,21,677735,2009
47,22,231863,2009
47,23,64274,2009
47,24,39286,2009
47,NA,255212,2009
48,1,1156571,2009
48,2,435429,2009
48,3,415000,2009
48,4,411221,2009
48,5,442836,2009
48,6,515693,2009
48,7,477312,2009
48,8,470948,2009
48,9,872504,2009
48,10,518231,2009
48,11,676325,2009
48,12,883823,2009
48,13,777771,2009
48,14,836575,2009
48,15,335945,2009
48,16,3919580,2009
48,17,793810,2009
48,18,1242220,2009
48,19,3232811,2009
48,20,1031049,2009
48,21,2798339,2009
48,22,935475,2009
48,23,238742,2009
48,24,142840,2009
48,NA,1221252,2009
49,1,123611,2009
49,2,55040,2009
49,3,51406,2009
49,4,48167,2009
49,5,46870,2009
49,6,51288,2009
49,7,47403,2009
49,8,46392,2009
49,9,60929,2009
49,10,54318,2009
49,11,55923,2009
49,12,61968,2009
49,13,67613,2009
49,14,86537,2009
49,15,36911,2009
49,16,436010,2009
49,17,49884,2009
49,18,178458,2009
49,19,429284,2009
49,20,167248,2009
49,21,317659,2009
49,22,102382,2009
49,23,23662,2009
49,24,20268,2009
49,NA,165341,2009
50,1,16834,2009
50,2,8506,2009
50,3,7201,2009
50,4,6555,2009
50,5,8669,2009
50,6,6764,2009
50,7,7553,2009
50,8,6006,2009
50,9,9735,2009
50,10,9599,2009
50,11,13839,2009
50,12,16608,2009
50,13,18141,2009
50,14,16170,2009
50,15,5940,2009
50,16,131461,2009
50,17,19711,2009
50,18,33937,2009
50,19,74160,2009
50,20,36982,2009
50,21,94702,2009
50,22,40770,2009
50,23,8836,2009
50,24,5875,2009
50,NA,17206,2009
51,1,261085,2009
51,2,118610,2009
51,3,109746,2009
51,4,103898,2009
51,5,111373,2009
51,6,108976,2009
51,7,119269,2009
51,8,121277,2009
51,9,147273,2009
51,10,155512,2009
51,11,183424,2009
51,12,207045,2009
51,13,245827,2009
51,14,247231,2009
51,15,84191,2009
51,16,1348462,2009
51,17,228493,2009
51,18,435648,2009
51,19,983936,2009
51,20,380145,2009
51,21,1123371,2009
51,22,539089,2009
51,23,126742,2009
51,24,76542,2009
51,NA,315425,2009
53,1,228527,2009
53,2,97354,2009
53,3,92981,2009
53,4,89743,2009
53,5,91206,2009
53,6,95098,2009
53,7,94551,2009
53,8,93749,2009
53,9,127465,2009
53,10,93190,2009
53,11,140590,2009
53,12,143598,2009
53,13,179374,2009
53,14,197252,2009
53,15,94533,2009
53,16,1084234,2009
53,17,207325,2009
53,18,439530,2009
53,19,926124,2009
53,20,458877,2009
53,21,930971,2009
53,22,335875,2009
53,23,89649,2009
53,24,61831,2009
53,NA,270568,2009
54,1,59995,2009
54,2,20001,2009
54,3,22583,2009
54,4,19561,2009
54,5,19935,2009
54,6,25540,2009
54,7,24076,2009
54,8,22103,2009
54,9,29025,2009
54,10,35013,2009
54,11,66900,2009
54,12,62123,2009
54,13,76060,2009
54,14,65332,2009
54,15,16820,2009
54,16,491277,2009
54,17,88510,2009
54,18,86411,2009
54,19,211069,2009
54,20,83540,2009
54,21,142116,2009
54,22,58367,2009
54,23,18389,2009
54,24,9342,2009
54,NA,65689,2009
55,1,167280,2009
55,2,79762,2009
55,3,79720,2009
55,4,70945,2009
55,5,79155,2009
55,6,70931,2009
55,7,84946,2009
55,8,76049,2009
55,9,91097,2009
55,10,76996,2009
55,11,153649,2009
55,12,111985,2009
55,13,155511,2009
55,14,175866,2009
55,15,70418,2009
55,16,1323066,2009
55,17,148269,2009
55,18,316538,2009
55,19,734401,2009
55,20,367427,2009
55,21,682397,2009
55,22,234438,2009
55,23,56438,2009
55,24,37073,2009
55,NA,210417,2009
56,1,15964,2009
56,2,9733,2009
56,3,6471,2009
56,4,7440,2009
56,5,7234,2009
56,6,8906,2009
56,7,7818,2009
56,8,7315,2009
56,9,6549,2009
56,10,6266,2009
56,11,11124,2009
56,12,10260,2009
56,13,15556,2009
56,14,15257,2009
56,15,7091,2009
56,16,102128,2009
56,17,26616,2009
56,18,37783,2009
56,19,83564,2009
56,20,36554,2009
56,21,58798,2009
56,22,20458,2009
56,23,5481,2009
56,24,4007,2009
56,NA,25897,2009
