"","state_code","year","school_code","people","acs_state_name","totalpop","prop"
"1263",18,2010,13,217307,"kentucky",6490621,3.34801554427535
"1264",18,2010,14,228819,"kentucky",6490621,3.52537915863521
"1265",18,2010,15,85835,"kentucky",6490621,1.32244665032822
"1266",18,2010,16,1483368,"kentucky",6490621,22.8540227506736
"1267",18,2010,17,232674,"kentucky",6490621,3.58477255103942
"1268",18,2010,18,347913,"kentucky",6490621,5.36024210934516
"1269",18,2010,19,789304,"kentucky",6490621,12.1606853951263
"1270",18,2010,20,336708,"kentucky",6490621,5.18760839679285
"1271",18,2010,21,670071,"kentucky",6490621,10.3236808927836
"1272",18,2010,22,252172,"kentucky",6490621,3.8851752397806
"1273",18,2010,23,58104,"kentucky",6490621,0.895199396174881
"1274",18,2010,24,36396,"kentucky",6490621,0.560747577157871
"1275",18,2010,NA,245423,"kentucky",6490621,3.78119443424597
"1276",18,2011,1,235278,"kentucky",6516922,3.61026263625681
"1277",18,2011,2,102661,"kentucky",6516922,1.57529889110227
"1278",18,2011,3,93523,"kentucky",6516922,1.43507932118875
"1279",18,2011,4,89151,"kentucky",6516922,1.3679924356928
"1280",18,2011,5,96228,"kentucky",6516922,1.47658664627258
"1281",18,2011,6,92317,"kentucky",6516922,1.4165736524083
"1282",18,2011,7,98189,"kentucky",6516922,1.50667753887495
"1283",18,2011,8,100806,"kentucky",6516922,1.54683453323517
"1284",18,2011,9,114571,"kentucky",6516922,1.75805387880966
"1285",18,2011,10,105006,"kentucky",6516922,1.61128213595314
"1286",18,2011,11,180911,"kentucky",6516922,2.77601910840731
"1287",18,2011,12,170927,"kentucky",6516922,2.62281794994631
"1288",18,2011,13,224374,"kentucky",6516922,3.44294438386711
"1289",18,2011,14,234903,"kentucky",6516922,3.60450838601413
"1290",18,2011,15,79753,"kentucky",6516922,1.22378325227769
"1291",18,2011,16,1472724,"kentucky",6516922,22.5984598250524
"1292",18,2011,17,243298,"kentucky",6516922,3.73332686811351
"1293",18,2011,18,351251,"kentucky",6516922,5.38982973864042
"1294",18,2011,19,804452,"kentucky",6516922,12.344048309923
"1295",18,2011,20,359386,"kentucky",6516922,5.5146586072382
"1296",18,2011,21,671242,"kentucky",6516922,10.2999851770514
"1297",18,2011,22,250351,"kentucky",6516922,3.84155280667775
"1298",18,2011,23,54902,"kentucky",6516922,0.842452924862381
"1299",18,2011,24,43684,"kentucky",6516922,0.670316446936146
"1300",18,2011,NA,247034,"kentucky",6516922,3.79065454519787
"1301",18,2012,1,230973,"kentucky",6537334,3.53313751446691
"1302",18,2012,2,98646,"kentucky",6537334,1.50896374577159
"1303",18,2012,3,93594,"kentucky",6537334,1.43168453684637
"1304",18,2012,4,87997,"kentucky",6537334,1.34606859615862
"1305",18,2012,5,94307,"kentucky",6537334,1.44259112353752
"1306",18,2012,6,97176,"kentucky",6537334,1.48647751514608
"1307",18,2012,7,98782,"kentucky",6537334,1.51104410452334
"1308",18,2012,8,98438,"kentucky",6537334,1.50578202062186
"1309",18,2012,9,116674,"kentucky",6537334,1.78473365442243
"1310",18,2012,10,107160,"kentucky",6537334,1.63920032233323
"1311",18,2012,11,175499,"kentucky",6537334,2.68456529833109
"1312",18,2012,12,169457,"kentucky",6537334,2.59214230143358
"1313",18,2012,13,219112,"kentucky",6537334,3.35170269715453
"1314",18,2012,14,216879,"kentucky",6537334,3.31754504206149
"1315",18,2012,15,87590,"kentucky",6537334,1.3398428166589
"1316",18,2012,16,1458096,"kentucky",6537334,22.3041380477118
"1317",18,2012,17,250448,"kentucky",6537334,3.83104182836612
"1318",18,2012,18,356459,"kentucky",6537334,5.45266617859819
"1319",18,2012,19,802879,"kentucky",6537334,12.2814437812111
"1320",18,2012,20,369900,"kentucky",6537334,5.65826986964411
"1321",18,2012,21,694813,"kentucky",6537334,10.6283845983699
"1322",18,2012,22,262925,"kentucky",6537334,4.02189944708347
"1323",18,2012,23,55294,"kentucky",6537334,0.845818800140852
"1324",18,2012,24,42280,"kentucky",6537334,0.646746823705198
"1325",18,2012,NA,251956,"kentucky",6537334,3.85410933570168
"1326",18,2013,1,233995,"kentucky",6541673,3.57699016749997
"1327",18,2013,2,101853,"kentucky",6541673,1.55698702763039
"1328",18,2013,3,91999,"kentucky",6541673,1.40635277856291
"1329",18,2013,4,88822,"kentucky",6541673,1.35778722048626
"1330",18,2013,5,94127,"kentucky",6541673,1.43888268337473
"1331",18,2013,6,96191,"kentucky",6541673,1.47043424518468
"1332",18,2013,7,97678,"kentucky",6541673,1.4931654333685
"1333",18,2013,8,101101,"kentucky",6541673,1.54549149735855
"1334",18,2013,9,117427,"kentucky",6541673,1.79506068248902
"1335",18,2013,10,103364,"kentucky",6541673,1.58008509443991
"1336",18,2013,11,176123,"kentucky",6541673,2.69232350806896
"1337",18,2013,12,167272,"kentucky",6541673,2.55702172823374
"1338",18,2013,13,216076,"kentucky",6541673,3.30306941358885
"1339",18,2013,14,225664,"kentucky",6541673,3.44963742455485
"1340",18,2013,15,86907,"kentucky",6541673,1.32851336347751
"1341",18,2013,16,1460530,"kentucky",6541673,22.3265516328927
"1342",18,2013,17,248893,"kentucky",6541673,3.80473007440146
"1343",18,2013,18,355527,"kentucky",6541673,5.4348023815926
"1344",18,2013,19,809908,"kentucky",6541673,12.3807472492129
"1345",18,2013,20,366905,"kentucky",6541673,5.60873342339185
"1346",18,2013,21,690945,"kentucky",6541673,10.5622063346792
"1347",18,2013,22,264363,"kentucky",6541673,4.04121392188206
"1348",18,2013,23,54982,"kentucky",6541673,0.840488358253309
"1349",18,2013,24,42891,"kentucky",6541673,0.655657963948978
"1350",18,2013,NA,248130,"kentucky",6541673,3.79306639142617
"1351",19,2008,1,92898,"louisiana",3002557,3.09396291227777
"1352",19,2008,2,43820,"louisiana",3002557,1.45942275200771
"1353",19,2008,3,42850,"louisiana",3002557,1.42711695398289
"1354",19,2008,4,36827,"louisiana",3002557,1.22652126171127
"1355",19,2008,5,40866,"louisiana",3002557,1.36103994029089
"1356",19,2008,6,41184,"louisiana",3002557,1.37163091325161
"1357",19,2008,7,38779,"louisiana",3002557,1.29153251711791
"1358",19,2008,8,43180,"louisiana",3002557,1.43810758630061
"1359",19,2008,9,42718,"louisiana",3002557,1.4227207010558
"1360",19,2008,10,38007,"louisiana",3002557,1.26582109848373
"1361",19,2008,11,88837,"louisiana",3002557,2.95871152487696
"1362",19,2008,12,63683,"louisiana",3002557,2.12095890269527
"1363",19,2008,13,77733,"louisiana",3002557,2.58889339985885
"1364",19,2008,14,90466,"louisiana",3002557,3.0129652825908
"1365",19,2008,15,28710,"louisiana",3002557,0.956185011641744
"1366",19,2008,16,658557,"louisiana",3002557,21.9332055977622
"1367",19,2008,17,93434,"louisiana",3002557,3.11181436355746
"1368",19,2008,18,209042,"louisiana",3002557,6.96213260897295
"1369",19,2008,19,380724,"louisiana",3002557,12.6799924197942
"1370",19,2008,20,216019,"louisiana",3002557,7.19450122012671
"1371",19,2008,21,365496,"louisiana",3002557,12.172824695751
"1372",19,2008,22,99577,"louisiana",3002557,3.31640664939916
"1373",19,2008,23,30316,"louisiana",3002557,1.00967275558799
"1374",19,2008,24,18237,"louisiana",3002557,0.607382307812974
"1375",19,2008,NA,120597,"louisiana",3002557,4.01647662309158
"1376",19,2009,1,92139,"louisiana",3007857,3.06327727681203
"1377",19,2009,2,48532,"louisiana",3007857,1.61350755704144
"1378",19,2009,3,41656,"louisiana",3007857,1.38490626382837
"1379",19,2009,4,37740,"louisiana",3007857,1.25471390428468
"1380",19,2009,5,39883,"louisiana",3007857,1.32596064241086
"1381",19,2009,6,40988,"louisiana",3007857,1.36269776123001
"1382",19,2009,7,39430,"louisiana",3007857,1.31090008600808
"1383",19,2009,8,40599,"louisiana",3007857,1.34976496555521
"1384",19,2009,9,49391,"louisiana",3007857,1.64206609556239
"1385",19,2009,10,45180,"louisiana",3007857,1.50206608891314
"1386",19,2009,11,82975,"louisiana",3007857,2.75860853757343
"1387",19,2009,12,65898,"louisiana",3007857,2.19086213207609
"1388",19,2009,13,76094,"louisiana",3007857,2.52984101305348
"1389",19,2009,14,80009,"louisiana",3007857,2.66000012633579
"1390",19,2009,15,25130,"louisiana",3007857,0.835478548348542
"1391",19,2009,16,645202,"louisiana",3007857,21.450554331539
"1392",19,2009,17,90579,"louisiana",3007857,3.01141310906735
"1393",19,2009,18,194309,"louisiana",3007857,6.4600478014746
"1394",19,2009,19,391305,"louisiana",3007857,13.0094283072633
"1395",19,2009,20,231640,"louisiana",3007857,7.70116398485699
"1396",19,2009,21,379072,"louisiana",3007857,12.6027267918654
"1397",19,2009,22,104599,"louisiana",3007857,3.47752569354195
"1398",19,2009,23,27629,"louisiana",3007857,0.918560955524149
"1399",19,2009,24,21542,"louisiana",3007857,0.716190962535785
"1400",19,2009,NA,116336,"louisiana",3007857,3.86773706329789
"1401",19,2010,1,103640,"louisiana",3049883,3.3981631426517
"1402",19,2010,2,57161,"louisiana",3049883,1.87420304319871
"1403",19,2010,3,39529,"louisiana",3049883,1.29608250546005
"1404",19,2010,4,41141,"louisiana",3049883,1.3489369920092
"1405",19,2010,5,40286,"louisiana",3049883,1.32090312972662
"1406",19,2010,6,39808,"louisiana",3049883,1.30523039736278
"1407",19,2010,7,41283,"louisiana",3049883,1.35359290831812
"1408",19,2010,8,40295,"louisiana",3049883,1.3211982230138
"1409",19,2010,9,56702,"louisiana",3049883,1.85915328555227
"1410",19,2010,10,45813,"louisiana",3049883,1.5021231962013
"1411",19,2010,11,81615,"louisiana",3049883,2.67600429262368
"1412",19,2010,12,66917,"louisiana",3049883,2.19408416650737
"1413",19,2010,13,77801,"louisiana",3049883,2.55095031514324
"1414",19,2010,14,81594,"louisiana",3049883,2.67531574162025
"1415",19,2010,15,26472,"louisiana",3049883,0.867967722040485
"1416",19,2010,16,668610,"louisiana",3049883,21.9224803049822
"1417",19,2010,17,90257,"louisiana",3049883,2.95935942460744
"1418",19,2010,18,186287,"louisiana",3049883,6.10800479887261
"1419",19,2010,19,385830,"louisiana",3049883,12.6506492216259
"1420",19,2010,20,227930,"louisiana",3049883,7.47340143867814
"1421",19,2010,21,371280,"louisiana",3049883,12.1735817406766
"1422",19,2010,22,117755,"louisiana",3049883,3.86096778138702
"1423",19,2010,23,30140,"louisiana",3049883,0.988234630639929
"1424",19,2010,24,20517,"louisiana",3049883,0.672714330353
"1425",19,2010,NA,111220,"louisiana",3049883,3.64669726674761
"1426",19,2011,1,90357,"louisiana",3062309,2.95061667519509
"1427",19,2011,2,54280,"louisiana",3062309,1.77251871055468
"1428",19,2011,3,47580,"louisiana",3062309,1.55372955505143
"1429",19,2011,4,37899,"louisiana",3062309,1.23759555289816
"1430",19,2011,5,45322,"louisiana",3062309,1.47999434413705
"1431",19,2011,6,37941,"louisiana",3062309,1.23896706700728
"1432",19,2011,7,43584,"louisiana",3062309,1.42323978409756
"1433",19,2011,8,43187,"louisiana",3062309,1.41027571025654
"1434",19,2011,9,47768,"louisiana",3062309,1.55986871344466
"1435",19,2011,10,44163,"louisiana",3062309,1.44214708574478
"1436",19,2011,11,78388,"louisiana",3062309,2.55976780919234
"1437",19,2011,12,57935,"louisiana",3062309,1.89187309314638
"1438",19,2011,13,76223,"louisiana",3062309,2.48906952237674
"1439",19,2011,14,84992,"louisiana",3062309,2.77542207530331
"1440",19,2011,15,34272,"louisiana",3062309,1.11915551304587
"1441",19,2011,16,666298,"louisiana",3062309,21.7580263781349
"1442",19,2011,17,88346,"louisiana",3062309,2.88494727344628
"1443",19,2011,18,190583,"louisiana",3062309,6.22350651093668
"1444",19,2011,19,381353,"louisiana",3062309,12.4531195251688
"1445",19,2011,20,242838,"louisiana",3062309,7.92989864837284
"1446",19,2011,21,382752,"louisiana",3062309,12.4988040070417
"1447",19,2011,22,115060,"louisiana",3062309,3.75729555704535
"1448",19,2011,23,32125,"louisiana",3062309,1.04904501799133
"1449",19,2011,24,21378,"louisiana",3062309,0.698100681544547
"1450",19,2011,NA,117685,"louisiana",3062309,3.84301518886566
"1451",19,2012,1,92374,"louisiana",3074186,3.00482794469821
"1452",19,2012,2,53800,"louisiana",3074186,1.75005676299352
"1453",19,2012,3,38404,"louisiana",3074186,1.24924126256511
"1454",19,2012,4,42113,"louisiana",3074186,1.3698910866161
"1455",19,2012,5,41239,"louisiana",3074186,1.34146079645148
"1456",19,2012,6,39818,"louisiana",3074186,1.2952371782319
"1457",19,2012,7,44734,"louisiana",3074186,1.45514942817383
"1458",19,2012,8,45309,"louisiana",3074186,1.47385356644003
"1459",19,2012,9,51760,"louisiana",3074186,1.68369773331867
"1460",19,2012,10,40747,"louisiana",3074186,1.32545655988284
"1461",19,2012,11,71880,"louisiana",3074186,2.33817992795491
"1462",19,2012,12,63497,"louisiana",3074186,2.06548985650185
"1463",19,2012,13,75462,"louisiana",3074186,2.45469857711928
"1464",19,2012,14,74265,"louisiana",3074186,2.41576144058948
"1465",19,2012,15,23337,"louisiana",3074186,0.759127782118584
"1466",19,2012,16,649725,"louisiana",3074186,21.1348630173971
"1467",19,2012,17,89550,"louisiana",3074186,2.9129662291091
"1468",19,2012,18,194205,"louisiana",3074186,6.31728203823711
"1469",19,2012,19,387956,"louisiana",3074186,12.619795939478
"1470",19,2012,20,255939,"louisiana",3074186,8.32542338036801
"1471",19,2012,21,407909,"louisiana",3074186,13.268845801783
"1472",19,2012,22,116592,"louisiana",3074186,3.79261371953421
"1473",19,2012,23,33389,"louisiana",3074186,1.08610864794778
"1474",19,2012,24,23042,"louisiana",3074186,0.749531745964623
"1475",19,2012,NA,117140,"louisiana",3074186,3.8104395765253
"1476",19,2013,1,93165,"louisiana",3076519,3.02826018626896
"1477",19,2013,2,54778,"louisiana",3076519,1.78051882663491
"1478",19,2013,3,43774,"louisiana",3076519,1.42284185470657
"1479",19,2013,4,39029,"louisiana",3076519,1.26860910009007
"1480",19,2013,5,43629,"louisiana",3076519,1.41812873575622
"1481",19,2013,6,40898,"louisiana",3076519,1.3293595781466
"1482",19,2013,7,42522,"louisiana",3076519,1.38214651039048
"1483",19,2013,8,44792,"louisiana",3076519,1.45593120016486
"1484",19,2013,9,48340,"louisiana",3076519,1.57125634523954
"1485",19,2013,10,42740,"louisiana",3076519,1.38923244095031
"1486",19,2013,11,77560,"louisiana",3076519,2.52103107440585
"1487",19,2013,12,62254,"louisiana",3076519,2.02352073886103
"1488",19,2013,13,73447,"louisiana",3076519,2.38734101755913
"1489",19,2013,14,78882,"louisiana",3076519,2.56400171752555
"1490",19,2013,15,29693,"louisiana",3076519,0.965149248225023
"1491",19,2013,16,663117,"louisiana",3076519,21.5541330965289
"1492",19,2013,17,89788,"louisiana",3076519,2.91849327112883
"1493",19,2013,18,193461,"louisiana",3076519,6.28830831208908
"1494",19,2013,19,386048,"louisiana",3076519,12.5482078934016
"1495",19,2013,20,247961,"louisiana",3076519,8.05979095204678
"1496",19,2013,21,397401,"louisiana",3076519,12.9172288550794
"1497",19,2013,22,115069,"louisiana",3076519,3.74023368618884
"1498",19,2013,23,30982,"louisiana",3076519,1.00704725048017
"1499",19,2013,24,23372,"louisiana",3076519,0.759689766258554
"1500",19,2013,NA,113817,"louisiana",3076519,3.69953834187275
"1501",2,2008,1,19311,"alaska",686293,2.81381275927337
"1502",2,2008,2,10015,"alaska",686293,1.45928925400667
"1503",2,2008,3,10127,"alaska",686293,1.47560881431109
"1504",2,2008,4,7290,"alaska",686293,1.06222852338578
"1505",2,2008,5,12238,"alaska",686293,1.7832033839774
"1506",2,2008,6,10172,"alaska",686293,1.48216578050483
"1507",2,2008,7,10515,"alaska",686293,1.53214443393711
"1508",2,2008,8,11162,"alaska",686293,1.62641903676709
"1509",2,2008,9,12018,"alaska",686293,1.751147104808
"1510",2,2008,10,9725,"alaska",686293,1.41703324964702
"1511",2,2008,11,16398,"alaska",686293,2.38935848099864
"1512",2,2008,12,18068,"alaska",686293,2.6326947819663
"1513",2,2008,13,16301,"alaska",686293,2.37522457609214
"1514",2,2008,14,25212,"alaska",686293,3.6736495928124
"1515",2,2008,15,7135,"alaska",686293,1.03964341760735
"1516",2,2008,16,123271,"alaska",686293,17.96186177041
"1517",2,2008,17,26314,"alaska",686293,3.83422240937908
"1518",2,2008,18,44252,"alaska",686293,6.44797484456347
"1519",2,2008,19,108487,"alaska",686293,15.8076798102268
"1520",2,2008,20,35684,"alaska",686293,5.19952848127549
"1521",2,2008,21,78686,"alaska",686293,11.4653653760129
"1522",2,2008,22,27978,"alaska",686293,4.07668444818758
"1523",2,2008,23,7714,"alaska",686293,1.1240097159668
"1524",2,2008,24,5683,"alaska",686293,0.828071975089357
"1525",2,2008,NA,32537,"alaska",686293,4.74097797879331
"1526",2,2009,1,24253,"alaska",698473,3.47228883578893
"1527",2,2009,2,5997,"alaska",698473,0.858587232434181
"1528",2,2009,3,9741,"alaska",698473,1.39461367869624
"1529",2,2009,4,9180,"alaska",698473,1.31429561343101
"1530",2,2009,5,9689,"alaska",698473,1.3871688669426
"1531",2,2009,6,12177,"alaska",698473,1.7433744754629
"1532",2,2009,7,12044,"alaska",698473,1.7243329377084
"1533",2,2009,8,10634,"alaska",698473,1.52246400361932
"1534",2,2009,9,10821,"alaska",698473,1.54923669204107
"1535",2,2009,10,12904,"alaska",698473,1.84745867055706
"1536",2,2009,11,16202,"alaska",698473,2.31963153908598
"1537",2,2009,12,15662,"alaska",698473,2.24232003241357
"1538",2,2009,13,19745,"alaska",698473,2.82688092453108
"1539",2,2009,14,21477,"alaska",698473,3.07485042371001
"1540",2,2009,15,8761,"alaska",698473,1.25430761103149
"1541",2,2009,16,123159,"alaska",698473,17.6326071301253
"1542",2,2009,17,28631,"alaska",698473,4.09908471766267
"1543",2,2009,18,46030,"alaska",698473,6.59009009653917
"1544",2,2009,19,111494,"alaska",698473,15.9625354165444
"1545",2,2009,20,34796,"alaska",698473,4.98172441883938
"1546",2,2009,21,81884,"alaska",698473,11.7232878006738
"1547",2,2009,22,28605,"alaska",698473,4.09536231178585
"1548",2,2009,23,5949,"alaska",698473,0.851715098507745
"1549",2,2009,24,4298,"alaska",698473,0.615342325329683
"1550",2,2009,NA,34340,"alaska",698473,4.91643914653823
"1551",2,2010,1,25098,"alaska",713985,3.51519989915754
"1552",2,2010,2,9215,"alaska",713985,1.29064336085492
"1553",2,2010,3,10194,"alaska",713985,1.4277610874178
"1554",2,2010,4,10708,"alaska",713985,1.49975139533744
"1555",2,2010,5,10222,"alaska",713985,1.43168273843288
"1556",2,2010,6,11139,"alaska",713985,1.56011680917666
"1557",2,2010,7,13276,"alaska",713985,1.85942281700596
"1558",2,2010,8,10350,"alaska",713985,1.44961028593038
"1559",2,2010,9,14260,"alaska",713985,1.99724083839296
"1560",2,2010,10,11340,"alaska",713985,1.58826866110633
"1561",2,2010,11,15200,"alaska",713985,2.1288962653277
"1562",2,2010,12,18899,"alaska",713985,2.64697437621239
"1563",2,2010,13,16174,"alaska",713985,2.26531369706646
"1564",2,2010,14,23270,"alaska",713985,3.25917211145892
"1565",2,2010,15,6599,"alaska",713985,0.924249108874836
"1566",2,2010,16,116031,"alaska",713985,16.2511817475157
"1567",2,2010,17,23556,"alaska",713985,3.29922897539864
"1568",2,2010,18,41644,"alaska",713985,5.83261553113861
"1569",2,2010,19,121132,"alaska",713985,16.9656225270839
"1570",2,2010,20,42137,"alaska",713985,5.90166460079694
"1571",2,2010,21,85794,"alaska",713985,12.0162188281266
"1572",2,2010,22,32645,"alaska",713985,4.57222490668571
"1573",2,2010,23,7222,"alaska",713985,1.01150584396031
"1574",2,2010,24,5112,"alaska",713985,0.715981428181264
"1575",2,2010,NA,32768,"alaska",713985,4.58945215935909
"1576",2,2011,1,25716,"alaska",722718,3.55823433206313
"1577",2,2011,2,9989,"alaska",722718,1.38214351932566
"1578",2,2011,3,14484,"alaska",722718,2.00410118469445
"1579",2,2011,4,9525,"alaska",722718,1.3179414377392
"1580",2,2011,5,9605,"alaska",722718,1.32901076215066
"1581",2,2011,6,12966,"alaska",722718,1.79406075398703
"1582",2,2011,7,9905,"alaska",722718,1.37052072869363
"1583",2,2011,8,11311,"alaska",722718,1.565064105225
"1584",2,2011,9,13418,"alaska",722718,1.85660243691177
"1585",2,2011,10,9428,"alaska",722718,1.30451988189031
"1586",2,2011,11,18641,"alaska",722718,2.57929095442482
"1587",2,2011,12,12062,"alaska",722718,1.66897738813756
"1588",2,2011,13,16862,"alaska",722718,2.33313685282503
"1589",2,2011,14,23787,"alaska",722718,3.29132524719185
"1590",2,2011,15,6495,"alaska",722718,0.898690775655235
"1591",2,2011,16,136777,"alaska",722718,18.9253623128246
"1592",2,2011,17,27179,"alaska",722718,3.76066460223766
"1593",2,2011,18,45387,"alaska",722718,6.28004283828547
"1594",2,2011,19,118938,"alaska",722718,16.4570413356247
"1595",2,2011,20,36061,"alaska",722718,4.98963634501977
"1596",2,2011,21,74682,"alaska",722718,10.3334910712062
"1597",2,2011,22,32229,"alaska",722718,4.45941570571094
"1598",2,2011,23,10076,"alaska",722718,1.39418140962312
"1599",2,2011,24,5403,"alaska",722718,0.747594497438835
"1600",2,2011,NA,31792,"alaska",722718,4.39894952111335
"1601",2,2012,1,24519,"alaska",731449,3.35211340777006
"1602",2,2012,2,10150,"alaska",731449,1.38765655568604
"1603",2,2012,3,13858,"alaska",731449,1.89459552203913
"1604",2,2012,4,8372,"alaska",731449,1.14457740731069
"1605",2,2012,5,13311,"alaska",731449,1.81981245445684
"1606",2,2012,6,10529,"alaska",731449,1.43947151476043
"1607",2,2012,7,10430,"alaska",731449,1.42593673653255
"1608",2,2012,8,11896,"alaska",731449,1.62636082625036
"1609",2,2012,9,14436,"alaska",731449,1.97361675250086
"1610",2,2012,10,8927,"alaska",731449,1.22045419434574
"1611",2,2012,11,15476,"alaska",731449,2.11580028135933
"1612",2,2012,12,12006,"alaska",731449,1.64139946872578
"1613",2,2012,13,19018,"alaska",731449,2.6000445690677
"1614",2,2012,14,22359,"alaska",731449,3.05680915552554
"1615",2,2012,15,6168,"alaska",731449,0.843257698076011
"1616",2,2012,16,125060,"alaska",731449,17.0975693452312
"1617",2,2012,17,27786,"alaska",731449,3.79876108928989
"1618",2,2012,18,43369,"alaska",731449,5.92918986832985
"1619",2,2012,19,120163,"alaska",731449,16.428076325212
"1620",2,2012,20,45765,"alaska",731449,6.25675884443071
"1621",2,2012,21,83985,"alaska",731449,11.4820035299795
"1622",2,2012,22,36107,"alaska",731449,4.93636603508925
"1623",2,2012,23,10609,"alaska",731449,1.450408709288
"1624",2,2012,24,6566,"alaska",731449,0.897670240850695
"1625",2,2012,NA,30584,"alaska",731449,4.18128946789181
"1626",2,2013,1,25007,"alaska",729603,3.42748042428554
"1627",2,2013,2,11973,"alaska",729603,1.64102943655659
"1628",2,2013,3,12703,"alaska",729603,1.74108384971005
"1629",2,2013,4,9009,"alaska",729603,1.23478110698558
"1630",2,2013,5,11087,"alaska",729603,1.51959353237308
"1631",2,2013,6,12525,"alaska",729603,1.7166870202014
"1632",2,2013,7,9502,"alaska",729603,1.30235210107415
"1633",2,2013,8,11433,"alaska",729603,1.56701658299102
"1634",2,2013,9,14259,"alaska",729603,1.95435051665084
"1635",2,2013,10,11321,"alaska",729603,1.55166576891816
"1636",2,2013,11,16820,"alaska",729603,2.30536332772754
"1637",2,2013,12,12164,"alaska",729603,1.66720805698441
"1638",2,2013,13,17740,"alaska",729603,2.43145930046889
"1639",2,2013,14,23474,"alaska",729603,3.21736615666328
"1640",2,2013,15,6497,"alaska",729603,0.890484277065747
"1641",2,2013,16,130805,"alaska",729603,17.9282431678598
"1642",2,2013,17,26928,"alaska",729603,3.69077429780305
"1643",2,2013,18,45515,"alaska",729603,6.23832412969793
"1644",2,2013,19,117648,"alaska",729603,16.1249336968187
"1645",2,2013,20,40456,"alaska",729603,5.5449333404605
"1646",2,2013,21,82221,"alaska",729603,11.2692793203975
"1647",2,2013,22,33718,"alaska",729603,4.62141740097012
"1648",2,2013,23,9495,"alaska",729603,1.30139267519459
"1649",2,2013,24,5892,"alaska",729603,0.807562468904322
"1650",2,2013,NA,31411,"alaska",729603,4.30521804323721
"1651",20,2008,1,92366,"maine",2802134,3.29627348299546
"1652",20,2008,2,47075,"maine",2802134,1.6799696231515
"1653",20,2008,3,40803,"maine",2802134,1.45614021313756
"1654",20,2008,4,35920,"maine",2802134,1.28188016704412
"1655",20,2008,5,41341,"maine",2802134,1.47533986597358
"1656",20,2008,6,42671,"maine",2802134,1.52280369175778
"1657",20,2008,7,40880,"maine",2802134,1.45888811884085
"1658",20,2008,8,41191,"maine",2802134,1.46998680291521
"1659",20,2008,9,59116,"maine",2802134,2.10967783839031
"1660",20,2008,10,41626,"maine",2802134,1.48551068578448
"1661",20,2008,11,71489,"maine",2802134,2.55123416653165
"1662",20,2008,12,66277,"maine",2802134,2.36523306879685
"1663",20,2008,13,70632,"maine",2802134,2.52065033292484
"1664",20,2008,14,83164,"maine",2802134,2.96788090790804
"1665",20,2008,15,30535,"maine",2802134,1.08970520324867
"1666",20,2008,16,502520,"maine",2802134,17.9334749872776
"1667",20,2008,17,83708,"maine",2802134,2.9872946832664
"1668",20,2008,18,183404,"maine",2802134,6.54515451438083
"1669",20,2008,19,385176,"maine",2802134,13.7458094438025
"1670",20,2008,20,156525,"maine",2802134,5.58592130140814
"1671",20,2008,21,388682,"maine",2802134,13.8709283710201
"1672",20,2008,22,128158,"maine",2802134,4.57358570289644
"1673",20,2008,23,33776,"maine",2802134,1.20536705239649
"1674",20,2008,24,16324,"maine",2802134,0.58255600909878
"1675",20,2008,NA,118775,"maine",2802134,4.23873376505192
"1676",20,2009,1,91492,"maine",2818747,3.24583937472927
"1677",20,2009,2,50351,"maine",2818747,1.78629014948841
"1678",20,2009,3,36441,"maine",2818747,1.29280847128174
"1679",20,2009,4,40394,"maine",2818747,1.43304808838821
"1680",20,2009,5,38256,"maine",2818747,1.35719878371489
"1681",20,2009,6,44189,"maine",2818747,1.56768237802116
"1682",20,2009,7,38014,"maine",2818747,1.34861340872381
"1683",20,2009,8,44072,"maine",2818747,1.56353159755026
"1684",20,2009,9,50010,"maine",2818747,1.77419257563733
"1685",20,2009,10,48269,"maine",2818747,1.71242754316013
"1686",20,2009,11,74240,"maine",2818747,2.63379437743082
"1687",20,2009,12,66788,"maine",2818747,2.36942159051522
"1688",20,2009,13,73316,"maine",2818747,2.60101385473758
"1689",20,2009,14,80972,"maine",2818747,2.87262389991014
"1690",20,2009,15,23368,"maine",2818747,0.829020837982267
"1691",20,2009,16,507068,"maine",2818747,17.9891277933067
"1692",20,2009,17,90719,"maine",2818747,3.21841584221642
"1693",20,2009,18,180914,"maine",2818747,6.4182418642042
"1694",20,2009,19,400142,"maine",2818747,14.1957401639807
"1695",20,2009,20,142618,"maine",2818747,5.05962401024285
"1696",20,2009,21,388643,"maine",2818747,13.7877929448794
"1697",20,2009,22,138628,"maine",2818747,4.91807175315841
"1698",20,2009,23,28142,"maine",2818747,0.998386871897336
"1699",20,2009,24,18665,"maine",2818747,0.662173653754665
"1700",20,2009,NA,123036,"maine",2818747,4.36491817108808
"1701",20,2010,1,96222,"maine",2859169,3.3653834383347
"1702",20,2010,2,55371,"maine",2859169,1.93661165184709
"1703",20,2010,3,45569,"maine",2859169,1.5937847675321
"1704",20,2010,4,39210,"maine",2859169,1.37137748765463
"1705",20,2010,5,45663,"maine",2859169,1.59707243608195
"1706",20,2010,6,37727,"maine",2859169,1.31950927000118
"1707",20,2010,7,43779,"maine",2859169,1.53117916429564
"1708",20,2010,8,41693,"maine",2859169,1.45822090264689
"1709",20,2010,9,66125,"maine",2859169,2.31273492402863
"1710",20,2010,10,42409,"maine",2859169,1.48326314394147
"1711",20,2010,11,70632,"maine",2859169,2.47036813843463
